"date","variable","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","region","fit"
2020-07-12,"growth_rate","estimate",-0.0783994267677343,-0.0786698304809014,0.0500935444954529,-0.161522467621787,-0.112546068394101,-0.0905838983295739,-0.0649889057094648,-0.0443091619939244,0.00305069736068902,"Atsinanana","EpiNow2-IPM-dat"
2020-07-13,"growth_rate","estimate",-0.0981427240072024,-0.099095332391059,0.0509852295627768,-0.186273252918963,-0.133851740516273,-0.111275617842872,-0.0851225828479281,-0.0648325417730239,-0.0179353856057822,"Atsinanana","EpiNow2-IPM-dat"
2020-07-14,"growth_rate","estimate",-0.117347482623903,-0.118216623735926,0.0521085104246227,-0.207349370642336,-0.154344641679793,-0.130075736797192,-0.10374588728579,-0.0822628898155977,-0.0355133980899298,"Atsinanana","EpiNow2-IPM-dat"
2020-07-15,"growth_rate","estimate",-0.134120454076818,-0.135728862656724,0.0533810485182645,-0.225019129688288,-0.172299477452794,-0.148379148138258,-0.121188516337823,-0.0990798244947063,-0.0491358916066962,"Atsinanana","EpiNow2-IPM-dat"
2020-07-16,"growth_rate","estimate",-0.150124528710383,-0.151460385252385,0.0547388477786733,-0.243241105852949,-0.188952120627809,-0.165188787258931,-0.136564590504698,-0.11367795926832,-0.0618925877862935,"Atsinanana","EpiNow2-IPM-dat"
2020-07-17,"growth_rate","estimate",-0.165066162523537,-0.165350955296919,0.0561512034903696,-0.259417632547454,-0.203481786261841,-0.179121818664276,-0.150910379466985,-0.125704644412162,-0.0737427004520582,"Atsinanana","EpiNow2-IPM-dat"
2020-07-18,"growth_rate","estimate",-0.178038842251996,-0.177425921310192,0.0576213880593665,-0.273784951651004,-0.216868330281847,-0.191990284805603,-0.163375822973544,-0.137342954944521,-0.0819137064358045,"Atsinanana","EpiNow2-IPM-dat"
2020-07-19,"growth_rate","estimate",-0.188427326247934,-0.187770874278842,0.0591774601884213,-0.285973577315646,-0.228418839514105,-0.203133845820236,-0.172570578471734,-0.146132613609975,-0.0891354625370155,"Atsinanana","EpiNow2-IPM-dat"
2020-07-20,"growth_rate","estimate",-0.198129635561794,-0.196509355258728,0.0608606050484623,-0.296245264588487,-0.23948553382045,-0.213138801094021,-0.180341735880745,-0.153731318071321,-0.0967466478516604,"Atsinanana","EpiNow2-IPM-dat"
2020-07-21,"growth_rate","estimate",-0.205620872628305,-0.203784491031792,0.0627164282403779,-0.305659913182165,-0.247971270546997,-0.222287975888351,-0.188105579475571,-0.158841820972453,-0.100557425881899,"Atsinanana","EpiNow2-IPM-dat"
2020-07-22,"growth_rate","estimate",-0.212539409311444,-0.209744511264871,0.0647914902098849,-0.313102898842292,-0.256000205935579,-0.22920910732346,-0.194622612253757,-0.163948472778654,-0.101625029378884,"Atsinanana","EpiNow2-IPM-dat"
2020-07-23,"growth_rate","estimate",-0.217708525909977,-0.214531837618526,0.0671339940681521,-0.319467507761708,-0.263020097003137,-0.235517704144494,-0.200340189231703,-0.168013596787769,-0.101155045259755,"Atsinanana","EpiNow2-IPM-dat"
2020-07-24,"growth_rate","estimate",-0.222871683612882,-0.218275531518365,0.0697950455280851,-0.325920969159111,-0.269303068350853,-0.240708379178828,-0.203574832857211,-0.169612974040553,-0.0984828224517871,"Atsinanana","EpiNow2-IPM-dat"
2020-07-25,"growth_rate","estimate",-0.227936884959774,-0.221086966109099,0.0728271898224676,-0.331487938770144,-0.275175304380894,-0.244479577766593,-0.206968192483754,-0.171133080556553,-0.0932170886215515,"Atsinanana","EpiNow2-IPM-dat"
2020-07-26,"growth_rate","estimate",-0.230687694487646,-0.223058371974007,0.0762803840734178,-0.33638116018381,-0.280055340622596,-0.248854557157737,-0.209725294079797,-0.171838025009819,-0.0848440100188751,"Atsinanana","EpiNow2-IPM-dat"
2020-07-27,"growth_rate","estimate",-0.23271994174876,-0.224263439524487,0.0801995881032459,-0.340088562659169,-0.283394834801148,-0.252732827199982,-0.210870338720704,-0.173165508109767,-0.0789994371146272,"Atsinanana","EpiNow2-IPM-dat"
2020-07-28,"growth_rate","estimate",-0.235789653723267,-0.224758841024961,0.0846291188413492,-0.344367124272697,-0.287384570181509,-0.25468295453542,-0.212158931006456,-0.172992041639757,-0.0708961635963758,"Atsinanana","EpiNow2-IPM-dat"
2020-07-29,"growth_rate","estimate",-0.237932223093976,-0.224585778838806,0.0896252711100568,-0.347997403287284,-0.29202756694481,-0.257558764388101,-0.213048376527913,-0.17136752001647,-0.0633116420224296,"Atsinanana","EpiNow2-IPM-dat"
2020-07-30,"growth_rate","estimate",-0.239049912737524,-0.223771436247114,0.0952730442340485,-0.350674159047453,-0.29555410359853,-0.260443407373964,-0.213936054311975,-0.168655430545052,-0.0477314044278354,"Atsinanana","EpiNow2-IPM-dat"
2020-07-31,"growth_rate","estimate based on partial data",-0.240346974841769,-0.222330918772966,0.101700871511561,-0.352499001431631,-0.298490682528535,-0.262893033493777,-0.213801223575597,-0.165450632675898,-0.0302835998907855,"Atsinanana","EpiNow2-IPM-dat"
2020-08-01,"growth_rate","estimate based on partial data",-0.241228130473862,-0.22027032467614,0.109090818041767,-0.355082765864717,-0.301142577705775,-0.264848010954617,-0.213718045838139,-0.163054728536773,-0.0120413119779108,"Atsinanana","EpiNow2-IPM-dat"
2020-08-02,"growth_rate","estimate based on partial data",-0.242564378358276,-0.217590950197938,0.117685155823265,-0.357342549218732,-0.303728216108504,-0.267689473036105,-0.212460319591482,-0.160352786603767,0.00836319809098169,"Atsinanana","EpiNow2-IPM-dat"
2020-08-03,"growth_rate","estimate based on partial data",-0.243141415851773,-0.214293787866902,0.12779155080822,-0.359018057505424,-0.306241080149895,-0.268520477632422,-0.211709930301027,-0.155576352004883,0.0264573892476451,"Atsinanana","EpiNow2-IPM-dat"
2020-08-04,"growth_rate","estimate based on partial data",-0.243975228215226,-0.210382856863311,0.139796608740101,-0.360523740450786,-0.308307250379932,-0.270877058553072,-0.211311178778935,-0.149731565847402,0.0548206604137422,"Atsinanana","EpiNow2-IPM-dat"
2020-08-05,"growth_rate","forecast",-0.243975228215226,-0.210382856863311,0.139796608740101,-0.360523740450786,-0.308307250379932,-0.270877058553072,-0.211311178778935,-0.149731565847402,0.0548206604137422,"Atsinanana","EpiNow2-IPM-dat"
2020-08-06,"growth_rate","forecast",-0.243975228215226,-0.210382856863311,0.139796608740101,-0.360523740450786,-0.308307250379932,-0.270877058553072,-0.211311178778935,-0.149731565847402,0.0548206604137422,"Atsinanana","EpiNow2-IPM-dat"
2020-08-07,"growth_rate","forecast",-0.243975228215226,-0.210382856863311,0.139796608740101,-0.360523740450786,-0.308307250379932,-0.270877058553072,-0.211311178778935,-0.149731565847402,0.0548206604137422,"Atsinanana","EpiNow2-IPM-dat"
2020-08-08,"growth_rate","forecast",-0.243975228215226,-0.210382856863311,0.139796608740101,-0.360523740450786,-0.308307250379932,-0.270877058553072,-0.211311178778935,-0.149731565847402,0.0548206604137422,"Atsinanana","EpiNow2-IPM-dat"
2020-08-09,"growth_rate","forecast",-0.243975228215226,-0.210382856863311,0.139796608740101,-0.360523740450786,-0.308307250379932,-0.270877058553072,-0.211311178778935,-0.149731565847402,0.0548206604137422,"Atsinanana","EpiNow2-IPM-dat"
2020-08-10,"growth_rate","forecast",-0.243975228215226,-0.210382856863311,0.139796608740101,-0.360523740450786,-0.308307250379932,-0.270877058553072,-0.211311178778935,-0.149731565847402,0.0548206604137422,"Atsinanana","EpiNow2-IPM-dat"
2020-08-11,"growth_rate","forecast",-0.243975228215226,-0.210382856863311,0.139796608740101,-0.360523740450786,-0.308307250379932,-0.270877058553072,-0.211311178778935,-0.149731565847402,0.0548206604137422,"Atsinanana","EpiNow2-IPM-dat"
2020-03-18,"growth_rate","estimate",0.034385126844149,0.0390838053092902,0.0777599694824132,-0.077485589987647,-0.0177246598881809,0.0143815458442,0.0555393526862091,0.088665158668943,0.170950384487185,"National","EpiNow2-IPM-dat"
2020-03-19,"growth_rate","estimate",0.031994423860869,0.0361769436323422,0.0680234425972499,-0.0683801535940664,-0.013651755262189,0.014807930656114,0.0521488029864403,0.0805928116183096,0.151693461854183,"National","EpiNow2-IPM-dat"
2020-03-20,"growth_rate","estimate",0.0310794208563356,0.0331957493963922,0.0594709576442743,-0.0587779455484925,-0.00898453992084853,0.015101662957485,0.0470384203903305,0.0717631962940437,0.134307030024954,"National","EpiNow2-IPM-dat"
2020-03-21,"growth_rate","estimate",0.0282661844183416,0.0299767024389929,0.0521818943089951,-0.0523711432373985,-0.00691581550021348,0.0147336839657524,0.0417431532979454,0.0647171228573916,0.117741338891964,"National","EpiNow2-IPM-dat"
2020-03-22,"growth_rate","estimate",0.0248711521934134,0.0263512848238131,0.0462008628634023,-0.0484190638077272,-0.00538721502996791,0.0131279605868541,0.036846127248379,0.0575149892336724,0.103604401277313,"National","EpiNow2-IPM-dat"
2020-03-23,"growth_rate","estimate",0.0205604930939933,0.022163010113152,0.0415144139214685,-0.0448960068596751,-0.00604997507432649,0.0102355474402549,0.0318564330733775,0.0495634899200224,0.0906263091977142,"National","EpiNow2-IPM-dat"
2020-03-24,"growth_rate","estimate",0.0154699690543239,0.0172838686059138,0.0380341239490635,-0.0422522861457933,-0.00838605109582441,0.00641357025370863,0.0254923569920336,0.0427490299864678,0.0813367702212568,"National","EpiNow2-IPM-dat"
2020-03-25,"growth_rate","estimate",0.00984816719473214,0.0116282408637901,0.0355942410123897,-0.0431522813358237,-0.0126944234087515,0.00159251593512191,0.0189086420244635,0.0350887703103114,0.0730255145510674,"National","EpiNow2-IPM-dat"
2020-03-26,"growth_rate","estimate",0.0033688200574516,0.00516288166042251,0.0339706047110252,-0.0465947276698061,-0.0183782005110729,-0.00519584732696267,0.0124054626368327,0.0270176526137932,0.0634485353554632,"National","EpiNow2-IPM-dat"
2020-03-27,"growth_rate","estimate",-0.00428041028945169,-0.00208791902749569,0.032917841225288,-0.0520145134504748,-0.025231478990158,-0.0121307599395823,0.00454438798958486,0.0184646677884469,0.0558188419386047,"National","EpiNow2-IPM-dat"
2020-03-28,"growth_rate","estimate",-0.0121630612525929,-0.0100424116878154,0.0322099497045171,-0.0587317550849639,-0.0327918183352984,-0.0196253095400676,-0.00382249349192355,0.00971577082246179,0.0465303614683933,"National","EpiNow2-IPM-dat"
2020-03-29,"growth_rate","estimate",-0.0206990754410227,-0.0185664921240253,0.0316690919064066,-0.0664585806787943,-0.0406839895983747,-0.0285216202955656,-0.0126658637401201,0.000621266070892307,0.0366778893060891,"National","EpiNow2-IPM-dat"
2020-03-30,"growth_rate","estimate",-0.0292607246598074,-0.0274828352247788,0.0311783214821704,-0.0740527372187368,-0.0493517666149371,-0.0371905326688382,-0.021498929973432,-0.00855964092872962,0.0267281107967943,"National","EpiNow2-IPM-dat"
2020-03-31,"growth_rate","estimate",-0.0382538062556899,-0.0365823365870614,0.0306826710389004,-0.0829921972469397,-0.0576646859092778,-0.045291157546713,-0.030779263331989,-0.0181063135201634,0.0170537138721936,"National","EpiNow2-IPM-dat"
2020-04-01,"growth_rate","estimate",-0.0472940445453703,-0.045635834845112,0.0301834597015597,-0.0927315980824535,-0.0658770616747398,-0.0541310574913305,-0.0398696380356155,-0.0271352794273024,0.00594996547522544,"National","EpiNow2-IPM-dat"
2020-04-02,"growth_rate","estimate",-0.0556094166567514,-0.0544043522779355,0.0297277195033166,-0.101494928739296,-0.0740956643828873,-0.0628472088649404,-0.048479049435422,-0.0361328601155442,-0.00388660400423863,"National","EpiNow2-IPM-dat"
2020-04-03,"growth_rate","estimate",-0.0633377199735829,-0.0626467838708822,0.0293929160102658,-0.109967507777567,-0.0820935427802982,-0.0709071165546612,-0.0560585260331385,-0.0437838326312941,-0.0134945966871245,"National","EpiNow2-IPM-dat"
2020-04-04,"growth_rate","estimate",-0.0706896280248477,-0.0701247555588569,0.0292671770352113,-0.117344457791165,-0.0898305399942529,-0.0780041085267357,-0.0634078894216278,-0.0508371319856087,-0.0221622412613214,"National","EpiNow2-IPM-dat"
2020-04-05,"growth_rate","estimate",-0.0767754464852172,-0.0766049478237339,0.0294268187142252,-0.124567947697071,-0.0965994357825472,-0.0843109021263836,-0.0695384065602349,-0.0568797441896167,-0.0284796577316443,"National","EpiNow2-IPM-dat"
2020-04-06,"growth_rate","estimate",-0.0823945744965084,-0.0818594103121908,0.0299158023860214,-0.131115461972303,-0.102191336840645,-0.0899727403367674,-0.0745188498481319,-0.062022879857343,-0.0328444514356218,"National","EpiNow2-IPM-dat"
2020-04-07,"growth_rate","estimate",-0.0860354574111222,-0.0856643703741558,0.0307333418829176,-0.135956509104342,-0.106966460379672,-0.0935338587809699,-0.0781245224674313,-0.0648583633943647,-0.0352491415915466,"National","EpiNow2-IPM-dat"
2020-04-08,"growth_rate","estimate",-0.0883742593462286,-0.0877979750152342,0.0318332114200329,-0.140058164369866,-0.109481014860844,-0.0959799161899903,-0.0805909052719108,-0.0662028389483109,-0.0357884686338103,"National","EpiNow2-IPM-dat"
2020-04-09,"growth_rate","estimate",-0.0888137671580944,-0.088037465766142,0.0331328005396909,-0.142193562486375,-0.110041819135607,-0.0962414626734033,-0.0804156137439966,-0.0656750320734696,-0.0340647297071079,"National","EpiNow2-IPM-dat"
2020-04-10,"growth_rate","estimate",-0.0868995623756214,-0.0861565066356321,0.0345263751373395,-0.143062926465828,-0.108737565847189,-0.0948691267245644,-0.0781234039773171,-0.0630382308335718,-0.0289232296651052,"National","EpiNow2-IPM-dat"
2020-04-11,"growth_rate","estimate",-0.0821886072016043,-0.0819237191846176,0.0358973478168338,-0.142077296116753,-0.105766549396601,-0.0909651255002123,-0.0733521670517498,-0.0576136729954865,-0.0218416932985048,"National","EpiNow2-IPM-dat"
2020-04-12,"growth_rate","estimate",-0.0749759207221932,-0.0751038653375987,0.0371268917518785,-0.137869059787956,-0.0996665356261701,-0.0839088704822161,-0.0658550961263113,-0.050313434434368,-0.0137361917656495,"National","EpiNow2-IPM-dat"
2020-04-13,"growth_rate","estimate",-0.0644438032577886,-0.065463509753775,0.038099003920602,-0.130082905706613,-0.0907512544190424,-0.0737561033180293,-0.055647106255222,-0.0400188032218001,-0.00267478049269948,"National","EpiNow2-IPM-dat"
2020-04-14,"growth_rate","estimate",-0.0511806119768838,-0.0527833367875055,0.0387045647865715,-0.118151008592239,-0.0779490188887133,-0.06111987588095,-0.0422439048349566,-0.0272215759595963,0.0107027598732101,"National","EpiNow2-IPM-dat"
2020-04-15,"growth_rate","estimate",-0.0350816491441966,-0.0368794974673588,0.0388492456595873,-0.103722082353329,-0.0628593553090071,-0.0448815036170453,-0.0257440646774009,-0.0102772112699627,0.0256309625947002,"National","EpiNow2-IPM-dat"
2020-04-16,"growth_rate","estimate",-0.0151353898936297,-0.0176362283867083,0.0384725411737657,-0.0840994835059156,-0.0423944612864226,-0.0256340397747223,-0.00619272014758415,0.00903763432433189,0.0429848758136689,"National","EpiNow2-IPM-dat"
2020-04-17,"growth_rate","estimate",0.0072277661701474,0.00494882740559765,0.0375874109279925,-0.060866804128891,-0.018254721868777,-0.002886209670327,0.0161472849841609,0.0309771126445052,0.0627478814525115,"National","EpiNow2-IPM-dat"
2020-04-18,"growth_rate","estimate",0.0324710875570511,0.0307071620359501,0.0363495051807008,-0.0322230233909393,0.00826972414905581,0.0234436905452862,0.0410255628937117,0.0558309511071926,0.0874162262469672,"National","EpiNow2-IPM-dat"
2020-04-19,"growth_rate","estimate",0.0604330097556057,0.0592340785955714,0.0351513157102916,-0.000391088144523877,0.0375330541880287,0.0518638469095844,0.0683090439466435,0.0825181613287839,0.11465567594626,"National","EpiNow2-IPM-dat"
2020-04-20,"growth_rate","estimate",0.0896982016281392,0.0898253857199664,0.0346805426001053,0.0329483375490809,0.0675745273722578,0.0810421696638568,0.0975924975146464,0.112126804870784,0.146730706162062,"National","EpiNow2-IPM-dat"
2020-04-21,"growth_rate","estimate",0.119994523837419,0.121432795905862,0.035771692841368,0.066368384315209,0.0974391338213185,0.111229409029766,0.129018151703297,0.144253596319886,0.182892058262705,"National","EpiNow2-IPM-dat"
2020-04-22,"growth_rate","estimate",0.149969901778653,0.152660470878414,0.0389254230498083,0.0925957271044243,0.125584617963463,0.141240799706782,0.159859015784481,0.177732729681276,0.219886618965879,"National","EpiNow2-IPM-dat"
2020-04-23,"growth_rate","estimate",0.178590738172842,0.181825965777279,0.0438526270590304,0.114337914033204,0.151139647232592,0.168126623693551,0.19015728014485,0.209458689463514,0.257910138495347,"National","EpiNow2-IPM-dat"
2020-04-24,"growth_rate","estimate",0.204108246438124,0.207100138603466,0.0495615015757399,0.130944156236076,0.171914116313981,0.192135682410113,0.216897592312529,0.238227646142049,0.293047167266465,"National","EpiNow2-IPM-dat"
2020-04-25,"growth_rate","estimate",0.223011348079321,0.226720170442881,0.0548113208196929,0.142983534443028,0.188605409912109,0.210554764796578,0.237215487177266,0.261968965880376,0.322250210171712,"National","EpiNow2-IPM-dat"
2020-04-26,"growth_rate","estimate",0.236145959182129,0.23924172782276,0.0585117080201344,0.149595876904873,0.197873642918715,0.221271005465532,0.250661386515316,0.275373247648046,0.341549646174328,"National","EpiNow2-IPM-dat"
2020-04-27,"growth_rate","estimate",0.240046751676081,0.24377227309534,0.0599622588833844,0.152571610841844,0.201572549491901,0.224787149396649,0.25518573417888,0.28148633394214,0.349404046654655,"National","EpiNow2-IPM-dat"
2020-04-28,"growth_rate","estimate",0.236042850056342,0.240122091647085,0.0589569036870697,0.150437253316972,0.199077568219481,0.221378892373737,0.250859254499485,0.277227410553293,0.341673074500027,"National","EpiNow2-IPM-dat"
2020-04-29,"growth_rate","estimate",0.225441716528186,0.228829845938735,0.0557684679037817,0.143975639124753,0.189461196044569,0.211125785581367,0.239103840899113,0.263872788512074,0.326718067343791,"National","EpiNow2-IPM-dat"
2020-04-30,"growth_rate","estimate",0.20767326070747,0.211058113304417,0.051040580918298,0.134631762332591,0.174944900958652,0.19480086446846,0.220031746423862,0.242310398376338,0.300508882348757,"National","EpiNow2-IPM-dat"
2020-05-01,"growth_rate","estimate",0.185463393648226,0.188393380085628,0.0456330291759043,0.119983093509338,0.157135182062733,0.17471992810574,0.195980418233466,0.215648895388426,0.268621593555821,"National","EpiNow2-IPM-dat"
2020-05-02,"growth_rate","estimate",0.160146682994062,0.162607291484362,0.0404575469141761,0.101201582217166,0.13521755123675,0.150742180770377,0.169955851898833,0.186493762360798,0.235012975227307,"National","EpiNow2-IPM-dat"
2020-05-03,"growth_rate","estimate",0.133473077069073,0.135435394892661,0.0363046862566995,0.079129889133016,0.111214407290212,0.125432719992349,0.142295880751401,0.15779426415156,0.198249954335371,"National","EpiNow2-IPM-dat"
2020-05-04,"growth_rate","estimate",0.107558736788926,0.108411807486136,0.0336473698522609,0.0535460133149085,0.0868673689616213,0.0994684435047473,0.11604547572492,0.130307884169672,0.163984397397373,"National","EpiNow2-IPM-dat"
2020-05-05,"growth_rate","estimate",0.0834275479780659,0.08277443379907,0.0324894925834982,0.0273488876774591,0.0614600893195241,0.0750912791128187,0.0912867768681172,0.104793514154299,0.135545745796985,"National","EpiNow2-IPM-dat"
2020-05-06,"growth_rate","estimate",0.0605073649469946,0.0594352932924792,0.0324200690282231,0.00414588129788678,0.0376484464070856,0.0525054358569647,0.0688078769986419,0.0818623298928391,0.111250953362739,"National","EpiNow2-IPM-dat"
2020-05-07,"growth_rate","estimate",0.0403556439242426,0.0389988689889907,0.0328717269749248,-0.0169365336495339,0.017528053295722,0.0317889634815069,0.0484499853119305,0.0621368971021815,0.0909012113963386,"National","EpiNow2-IPM-dat"
2020-05-08,"growth_rate","estimate",0.023282945005102,0.021808090094507,0.0333600870420196,-0.0342686318846318,-0.000937939880750821,0.0142639626238655,0.0316810038807323,0.0448826018539698,0.0750614283084836,"National","EpiNow2-IPM-dat"
2020-05-09,"growth_rate","estimate",0.00931851133696123,0.00799999142295052,0.03357327552851,-0.0489389000026947,-0.0149462511728892,0.000317366089003223,0.0179828800317207,0.0316127648299415,0.061550644431685,"National","EpiNow2-IPM-dat"
2020-05-10,"growth_rate","estimate",-0.00113648533861104,-0.0024418073693548,0.0333584440358837,-0.0595272751733578,-0.025165808988935,-0.0101547102263696,0.00765474905054322,0.0210277019431093,0.0501255522726825,"National","EpiNow2-IPM-dat"
2020-05-11,"growth_rate","estimate",-0.0083322773541187,-0.00964519379199451,0.0326806549652768,-0.0655365188289827,-0.0314644379641844,-0.0169713855900009,0.000217460762026211,0.013242367486141,0.0419464355656446,"National","EpiNow2-IPM-dat"
2020-05-12,"growth_rate","estimate",-0.0130495053482778,-0.0138210389135445,0.0315904936252272,-0.0680479640095461,-0.0349828884967882,-0.0207648940603261,-0.00435819828809446,0.00883039117887864,0.0350779943414997,"National","EpiNow2-IPM-dat"
2020-05-13,"growth_rate","estimate",-0.014346184293534,-0.0152475708391059,0.0302090143695239,-0.0682099560689415,-0.0348254531283831,-0.0219254097372928,-0.00597734732421783,0.00611619545492937,0.0315805096832368,"National","EpiNow2-IPM-dat"
2020-05-14,"growth_rate","estimate",-0.0126423645624176,-0.0142649899100798,0.0287260550929553,-0.0635427289599864,-0.0330575192617526,-0.0203931442187967,-0.00623142678372449,0.00552409505810509,0.0313753411762694,"National","EpiNow2-IPM-dat"
2020-05-15,"growth_rate","estimate",-0.0103149198248474,-0.0112762805233879,0.0273984632049903,-0.057961531943631,-0.0287221250358583,-0.0172820465619958,-0.00384866407152986,0.00720998308934595,0.0320125447735234,"National","EpiNow2-IPM-dat"
2020-05-16,"growth_rate","estimate",-0.00634238238436567,-0.00674927460947492,0.0265229281305265,-0.0510077633406953,-0.0238326514010393,-0.0127070930970505,-0.000171379426314249,0.0102774065291598,0.036098234596011,"National","EpiNow2-IPM-dat"
2020-05-17,"growth_rate","estimate",-0.00201673556082746,-0.00121456739627252,0.026355752563416,-0.0446403651089059,-0.0181234201760383,-0.00789609149753065,0.00452323876823738,0.0153976381839771,0.0424627580914376,"National","EpiNow2-IPM-dat"
2020-05-18,"growth_rate","estimate",0.00354113968705504,0.00474588847481277,0.0269916280794774,-0.0378649865138745,-0.013517881938086,-0.00297398730748899,0.00979280199242137,0.0211628510093633,0.0519035074124405,"National","EpiNow2-IPM-dat"
2020-05-19,"growth_rate","estimate",0.00855223961817776,0.0105233847565815,0.0282848804673613,-0.032159473456272,-0.00886075395289144,0.00188292223243698,0.0154861429911347,0.0273620266523855,0.0604673496968265,"National","EpiNow2-IPM-dat"
2020-05-20,"growth_rate","estimate",0.0127062149229005,0.0155214392659027,0.0298885727718352,-0.0283122015582816,-0.00558816487824212,0.00537189823866079,0.0207539823821472,0.0336892499062423,0.0679660578836868,"National","EpiNow2-IPM-dat"
2020-05-21,"growth_rate","estimate",0.0162753888958206,0.0192063267338126,0.0313792198749969,-0.026491676377208,-0.0033886284020049,0.00867731246451305,0.024337122459628,0.0387549412044069,0.07477698064782,"National","EpiNow2-IPM-dat"
2020-05-22,"growth_rate","estimate",0.0182345899854744,0.0211617421739246,0.0323849660759176,-0.0257575509145622,-0.00225121841049194,0.0103063718921812,0.0268017414829872,0.0418614481276462,0.0780715126671598,"National","EpiNow2-IPM-dat"
2020-05-23,"growth_rate","estimate",0.0182613856245469,0.0211365847043917,0.0326757577475528,-0.0269405268788651,-0.00234354046386384,0.0101221430201776,0.02701853974457,0.0418951890060878,0.078661631510541,"National","EpiNow2-IPM-dat"
2020-05-24,"growth_rate","estimate",0.0166186025028278,0.0190742019792984,0.0322082122081889,-0.0284362469124356,-0.00404168717852782,0.00799710140676783,0.0249962365705776,0.0393404005878264,0.0751614403346358,"National","EpiNow2-IPM-dat"
2020-05-25,"growth_rate","estimate",0.0127557608069514,0.0151149555412535,0.0311228961462145,-0.031687625433764,-0.00698573012856532,0.00450551720748383,0.0209679142642799,0.0350982691707002,0.0691043584391183,"National","EpiNow2-IPM-dat"
2020-05-26,"growth_rate","estimate",0.00736891567971387,0.00957091703601309,0.0296945545885874,-0.0358638540969417,-0.0114485043353652,7.5875779392471e-05,0.0148605383336803,0.0281183933007704,0.0619063481172005,"National","EpiNow2-IPM-dat"
2020-05-27,"growth_rate","estimate",0.00100711576661939,0.00287911344693087,0.0282455056440887,-0.0406799578722215,-0.0170605100627119,-0.00640682244366227,0.00819678091703597,0.0205762792132574,0.0515949423207676,"National","EpiNow2-IPM-dat"
2020-05-28,"growth_rate","estimate",-0.00595124632048558,-0.00445526583645074,0.0270456738125144,-0.0462039436139728,-0.0232379363488279,-0.0126013480174758,0.000996744853635823,0.0125702906228485,0.0417472601712075,"National","EpiNow2-IPM-dat"
2020-05-29,"growth_rate","estimate",-0.0129308229587027,-0.0119136829032355,0.0262361806534985,-0.0519521225112894,-0.0302020439150477,-0.0193054834271109,-0.00629000056010377,0.00501016702215348,0.0332392567847394,"National","EpiNow2-IPM-dat"
2020-05-30,"growth_rate","estimate",-0.0194197148217959,-0.0190082918527169,0.025812990713441,-0.0601570550371105,-0.0368394868110764,-0.0256032655538942,-0.0127861101295983,-0.00222348110238529,0.0244348073874531,"National","EpiNow2-IPM-dat"
2020-05-31,"growth_rate","estimate",-0.0253084606965759,-0.0253113276074986,0.0256748479057458,-0.0677019155737671,-0.0419458165328611,-0.0313564733226406,-0.0189080061784151,-0.00816841898027204,0.0171562293372083,"National","EpiNow2-IPM-dat"
2020-06-01,"growth_rate","estimate",-0.0298377216884424,-0.0304703533253676,0.0256970502412642,-0.0733389371804154,-0.0471017968685209,-0.0360213956128727,-0.0235830375903039,-0.0135452292390613,0.0102602934794982,"National","EpiNow2-IPM-dat"
2020-06-02,"growth_rate","estimate",-0.0334486230882272,-0.0342124843918329,0.0257861613572359,-0.0775813137271252,-0.0513638618190091,-0.0395376009886726,-0.0270074125188788,-0.0165881423773574,0.0066013004825417,"National","EpiNow2-IPM-dat"
2020-06-03,"growth_rate","estimate",-0.035454109755431,-0.0363414172796012,0.0258989350801818,-0.0796184155479609,-0.0536217049412066,-0.041681776818253,-0.0289541846162923,-0.0186604078746876,0.00476905246169134,"National","EpiNow2-IPM-dat"
2020-06-04,"growth_rate","estimate",-0.0359191764689263,-0.0367305026259069,0.0260335235333463,-0.0799162367287126,-0.0543556526296723,-0.0421680497399101,-0.029629218942237,-0.0188592145120522,0.00481025308063062,"National","EpiNow2-IPM-dat"
2020-06-05,"growth_rate","estimate",-0.0349146275050255,-0.0353140070998706,0.0262079286638694,-0.0791975548385204,-0.0531545419938511,-0.0412175303104806,-0.0281997368431076,-0.0173844582783501,0.00633713787370329,"National","EpiNow2-IPM-dat"
2020-06-06,"growth_rate","estimate",-0.0317445258475659,-0.0320777605935201,0.0264384771708644,-0.0762959768175205,-0.0501457863914904,-0.0384919492375971,-0.0251412123862338,-0.0136680799503117,0.0106085191990275,"National","EpiNow2-IPM-dat"
2020-06-07,"growth_rate","estimate",-0.0265705885501948,-0.0270499478027377,0.0267269753792171,-0.0713791750686961,-0.0456062399948531,-0.0332473996371508,-0.0200822789629956,-0.00820236221885603,0.0159951374288961,"National","EpiNow2-IPM-dat"
2020-06-08,"growth_rate","estimate",-0.0195994841010286,-0.0202929044867329,0.0270597920978497,-0.0646728187742041,-0.0391561673713487,-0.0265927139049658,-0.0132464947806548,-0.00193529358652048,0.0237463286770257,"National","EpiNow2-IPM-dat"
2020-06-09,"growth_rate","estimate",-0.0111546424478275,-0.0118971452888714,0.027415868708412,-0.0572735923237842,-0.0310437856210806,-0.0184474504266758,-0.00432271336864267,0.00629859353771716,0.0327765525695949,"National","EpiNow2-IPM-dat"
2020-06-10,"growth_rate","estimate",-0.00152429756125837,-0.00197905353530566,0.0277761748006048,-0.0476101803322886,-0.0206124594278665,-0.00864334378423125,0.00550849259825311,0.0166679513584457,0.0434672870613848,"National","EpiNow2-IPM-dat"
