"region","run_version","timepoint","parameter","mean","2.5%","25%","psrf","psrf_uci","effective_sample_size"
"Atsinanana","gp",NA,"prob.125",-0.229046152181598,-2.0823334180736,-0.960207862144145,1.00216504120045,1.00661824883709,913.341289213069
"Atsinanana","gp",NA,"prob.126",-0.238428334741646,-2.12790603090512,-0.932343319376178,0.998864511644328,1.00322762796698,752.853754045352
"Atsinanana","gp",NA,"prob.127",-0.146022923173141,-2.19323288660249,-0.760323801663207,1.00052401045182,1.00963999380545,804
"Atsinanana","gp",NA,"prob.128",-0.121653696304632,-2.18724578949077,-0.728924825097038,0.998819532689045,1.00235626860819,920.272640776385
"Atsinanana","gp",NA,"prob.129",-0.0909341524200224,-2.13766594651298,-0.745311694802218,1.00538664095824,1.02341896451888,804
"Atsinanana","gp",NA,"prob.130",-0.0890831460568759,-2.00458757087364,-0.756071495259056,1.0038925753057,1.01665237239443,894.823523068169
"Atsinanana","gp",NA,"prob.131",-0.139153637746858,-2.00100114704432,-0.858070515158572,0.999907757682895,1.00760212559679,797.045872098375
"Atsinanana","gp",NA,"prob.132",-0.105911686901278,-2.09304832833465,-0.81879895920954,1.0003836730848,1.00675308043115,975.508142037997
"Atsinanana","gp",NA,"prob.133",-0.0786516383620122,-2.04704796659258,-0.736852740814711,1.00374135528835,1.01313629135149,944.797814312372
"Atsinanana","gp",NA,"prob.134",-0.167083174771688,-2.20871208636076,-0.853375595701501,1.00298652978603,1.0151023838408,884.372663933004
"Atsinanana","gp",NA,"prob.135",-0.137690080955947,-2.19448867494279,-0.83163974908983,0.999882667730583,1.00573758036558,804
"Atsinanana","gp",NA,"prob.136",0.0615047449099063,-1.83034651018885,-0.609131363601888,1.00530038101102,1.02485354901545,894.033978649333
"Atsinanana","gp",NA,"prob.137",-0.0668164503354906,-2.05281215464972,-0.735092937285815,1.03258881884529,1.1002542800656,1041.31636351525
"Atsinanana","gp",NA,"prob.138",-0.0478196735998806,-2.10100454921411,-0.733962311507392,1.00032764631972,1.00885120753241,798.955988109371
"Atsinanana","gp",NA,"prob.139",-0.0631189671821348,-1.93673837596299,-0.728010042309377,1.0087545219128,1.02099993621405,852.71570714233
"Atsinanana","gp",NA,"prob.140",-0.120907810166831,-2.08187748555942,-0.790764213453984,1.00676133344145,1.0229299511656,766.435988576427
"Atsinanana","gp",NA,"prob.141",-0.058558595002602,-2.08371246262978,-0.752122199923649,1.00549587058359,1.02042542396919,713.109228571992
"Atsinanana","gp",NA,"prob.142",0.0508406965394896,-1.92910394285536,-0.615012605129876,1.01017076399284,1.03075502702144,985.794563139534
"Atsinanana","gp",NA,"prob.143",-0.0118299855301333,-1.94589654984019,-0.704125215494185,0.999247066262392,1.00535722501417,804
"Atsinanana","gp",NA,"prob.144",-0.00732509866972901,-2.07987115079193,-0.742578195463807,1.01908916409627,1.06174636911057,856.585179614019
"Atsinanana","gp",NA,"prob.145",0.0165453074766045,-1.8642997536322,-0.617149328504266,1.00436227371232,1.01795106331299,703.290909491893
"Atsinanana","gp",NA,"prob.146",-0.0532008144475598,-1.82367391781299,-0.771248182921209,1.01691561975069,1.05738655001823,789.605537817681
"Atsinanana","gp",NA,"prob.147",-0.0131969049304026,-1.99883013823076,-0.709434109025045,1.00640880631245,1.02820039836621,804
"Atsinanana","gp",NA,"prob.148",0.00753758148310002,-1.84938992869606,-0.639538047593945,1.01472072830805,1.04347277307338,804
"Atsinanana","gp",NA,"prob.149",-0.0234741586356224,-2.08356765150154,-0.665238940780325,1.00045250369344,1.00910279578373,782.234779782738
"Atsinanana","gp",NA,"prob.150",0.0373234937199628,-2.03444199428402,-0.581657763234162,1.00076721476703,1.00892055530143,804
"Atsinanana","gp",NA,"prob.151",0.00401521564533296,-1.88457346544579,-0.713842106856348,1.00234382508933,1.00887242001957,804
"Atsinanana","gp",NA,"prob.152",0.0280407458176869,-1.86699689312278,-0.599179700241672,1.00625651231045,1.02492285470491,804
"Atsinanana","gp",NA,"prob.153",-0.0203551053359262,-1.89873342714592,-0.726096146413615,1.00218000839101,1.01251680759718,960.139087771749
"Atsinanana","gp",NA,"prob.154",-0.0139973514558889,-1.96613419922622,-0.68442652285259,1.00165895412763,1.01020828003043,1128.48711793058
"Atsinanana","gp",NA,"chain",2.5,1,1.75,Inf,NA,0
