type,date,rt_type,bottom,top,lower,upper,median,mean,std,prob_control,mean_window,sd_window,mean_crps,sd_crps,region
nowcast,2020-04-09,nowcast,0.0497322415652462,1.5283555656131695,0.38043230100422915,0.9074869005635385,0.7336192297856653,0.8535676262795919,0.6031411540486358,0.7198664440734558,4.0016694490818034,2.0065849888687257,0.21809682804674457,0.2527201064637403,ANALAMANGA
nowcast,2020-04-10,nowcast,0.06164662048651807,1.6416296630578517,0.4088138136760315,0.9762283397487331,0.7588570109027459,0.8992779603267719,0.6961054650614025,0.6958064516129032,3.9274193548387095,2.0282507285881346,0.20690322580645162,0.24093254273282874,ANALAMANGA
nowcast,2020-04-11,nowcast,0.08782493093036027,1.7433934663723085,0.382858745966103,0.9585515527137728,0.7809604425508041,0.9407491206926892,0.7781244219599021,0.668189233278956,3.8809135399673735,2.081211286351307,0.20893964110929852,0.23455074400281328,ANALAMANGA
nowcast,2020-04-12,nowcast,0.047430509585454174,1.7258556415252297,0.40382180767467984,1.0154858383255851,0.7905452512923693,0.9536454846526157,0.8121206863434485,0.6562798092209857,3.933227344992051,2.063401683728187,0.18861685214626392,0.24881428952154921,ANALAMANGA
nowcast,2020-04-13,nowcast,0.03780607319395923,1.7825586636917297,0.3520772085374591,1.0024313470817108,0.815515735258878,0.9643062606281497,0.6983242143934718,0.6301587301587301,3.911111111111111,2.0555257541823826,0.1735873015873016,0.2118455127541658,ANALAMANGA
nowcast,2020-04-14,nowcast,0.0474545160965944,1.7848257535142291,0.32092910997548973,0.9672159093297187,0.8112452277001794,0.9545304724209913,0.6990114962323924,0.6375757575757576,3.9393939393939394,2.0272378940813507,0.1604242424242424,0.19934372931973188,ANALAMANGA
nowcast,2020-04-15,nowcast,0.020944784496069787,1.9286972869014456,0.3229413059279769,1.0374651572575582,0.8633939129211826,1.0366067332060163,0.8091855830613977,0.5901689708141321,3.8110599078341014,2.0162829666577773,0.1830414746543779,0.22746288417181293,ANALAMANGA
nowcast,2020-04-16,nowcast,0.06379561991730344,2.008517171204898,0.4120851522325184,1.1598477549766848,0.8966824959433736,1.0815571101634402,0.8832050430100553,0.5613707165109034,3.965732087227414,2.0340074248386735,0.19738317757009347,0.2883388658427731,ANALAMANGA
nowcast,2020-04-17,nowcast,0.06058844726741983,2.2095111488445847,0.26449791489833424,1.0686014843966376,0.9670357480889638,1.1574114411948493,0.8193856452809338,0.5163076923076924,3.8446153846153845,2.018423208003818,0.1952,0.2585116859681334,ANALAMANGA
nowcast,2020-04-18,nowcast,0.10257449113804683,2.5284609393637427,0.5094757459071302,1.3739390678527958,1.132458986272836,1.360384208604135,0.9822611934546268,0.4169381107491857,3.8094462540716614,2.086709956377176,0.26892508143322474,0.3153462995153559,ANALAMANGA
nowcast,2020-04-19,nowcast,0.27135620745469413,2.8313924193233797,0.6787584588271621,1.60573541789554,1.3137081878364667,1.5296874654584491,1.0120443998236863,0.32535211267605635,3.7693661971830985,2.066517564154005,0.2820422535211268,0.2762375879147438,ANALAMANGA
nowcast,2020-04-20,nowcast,0.2192579090440386,2.720156820300111,0.6764117498049185,1.5509620071909285,1.3426811571060493,1.5406643579853208,0.9729201713953344,0.29451327433628316,3.768141592920354,2.018253524393359,0.33394690265486726,0.38409715892113594,ANALAMANGA
nowcast,2020-04-21,nowcast,0.13636179621868233,2.6994152478973388,0.7179327786255636,1.6330862992596762,1.3596201552938747,1.5614970665702066,0.9838456758267585,0.28129496402877696,3.681654676258993,2.0495187113073636,0.3246762589928058,0.28599756202020643,ANALAMANGA
nowcast,2020-04-22,nowcast,0.3025477841062034,2.846267226420848,0.7936815532756589,1.6666863169924324,1.43561293761385,1.6162919993461793,0.9036126715342095,0.23659420289855074,3.782608695652174,2.0601295645914357,0.3826086956521739,0.34417074824504634,ANALAMANGA
nowcast,2020-04-23,nowcast,0.4522106985468654,2.698045999521464,0.8540659229519046,1.7025222876881936,1.4459120392045248,1.5817320583191974,0.8050345649443583,0.22841121495327102,3.8897196261682243,2.0839224358570836,0.36837383177570093,0.31556269633933526,ANALAMANGA
nowcast,2020-04-24,nowcast,0.40400224691870434,2.657437239454195,0.941453829018673,1.7576523612387527,1.4721041038611549,1.5963794114908039,0.7957293092185205,0.20074487895716947,3.810055865921788,2.062106530378691,0.38994413407821227,0.3254210225005255,ANALAMANGA
nowcast,2020-04-25,nowcast,0.5115711904553295,2.6796208169906137,0.9306826128253741,1.7289460904984737,1.4604342869118536,1.5892399233405148,0.763827283248777,0.19287054409005627,3.778611632270169,2.093836664025012,0.4444277673545966,0.37719714316822467,ANALAMANGA
nowcast,2020-04-26,nowcast,0.5635201941150594,2.5697659375360202,0.9516446057386571,1.6701613277107397,1.4231739335317866,1.533737960556689,0.7161005916925149,0.19809160305343512,3.734732824427481,2.0279301497438724,0.46465648854961833,0.3518473533739432,ANALAMANGA
nowcast,2020-04-27,nowcast,0.5482387815758216,2.389945688705456,0.9717899479660349,1.6827519532223116,1.4348830868214206,1.5245990312221973,0.6218152632312237,0.18188679245283018,3.8735849056603775,2.0025136095127958,0.5138867924528302,0.4312819723679562,ANALAMANGA
nowcast,2020-04-28,nowcast,0.5313108285909961,2.4193921160876446,0.9545586896212813,1.6438519432524203,1.388771527330114,1.4819705723397867,0.625608244275094,0.2057471264367816,3.6762452107279695,2.045049103280303,0.5027586206896552,0.3848970025105418,ANALAMANGA
nowcast,2020-04-29,nowcast,0.5700197001463976,2.3380167762389688,0.9091223978732419,1.5397397340797405,1.3439842840238874,1.4298108705498214,0.585770983062552,0.22129277566539923,3.779467680608365,2.060523117369216,0.5397718631178707,0.4457772212317949,ANALAMANGA
nowcast,2020-04-30,nowcast,0.5648577736492552,2.20336456356702,1.0008938137873873,1.6111618429789436,1.3506253208891243,1.401538755315208,0.5347500196908064,0.20501930501930501,3.8204633204633205,2.0846804090520576,0.5414671814671814,0.43832894198201744,ANALAMANGA
nowcast,2020-05-01,nowcast,0.5121164252355929,2.164636376779785,0.9719458847154804,1.5855245866598657,1.342646321238273,1.4023831812016754,0.5269754664065619,0.2170212765957447,3.769825918762089,1.9885553375164366,0.5581431334622824,0.4256733361421722,ANALAMANGA
nowcast,2020-05-02,nowcast,0.5728569216853197,2.258616012062669,0.9647025798373775,1.5319849325539052,1.3302096507313816,1.439454884833712,0.6012068590776826,0.19346153846153846,3.730769230769231,2.0667523694187606,0.6229230769230769,0.47497829464406854,ANALAMANGA
nowcast,2020-05-03,nowcast,0.7104725145314328,2.208497357360697,1.0197673714114939,1.5790730363935785,1.3571118639309616,1.4168963463143285,0.48735665080524476,0.1783783783783784,3.806949806949807,2.0774381547426564,0.6205405405405405,0.4030298744030685,ANALAMANGA
nowcast,2020-05-04,nowcast,0.7380833953897417,2.2370670793366436,1.0186481406276797,1.5717190428702374,1.378502971913266,1.4375308862214065,0.48971304588356174,0.163671875,3.978515625,2.108230059025815,0.68734375,0.49058264499963095,ANALAMANGA
nowcast,2020-05-05,nowcast,0.6662683351227576,2.1095487347515562,1.0726499451624563,1.5831629432802443,1.374858154583391,1.424557149081622,0.45793562846861546,0.14990366088631984,3.795761078998073,2.086391026201267,0.7026589595375723,0.5452350731173504,ANALAMANGA
nowcast,2020-05-06,nowcast,0.667631572794096,2.025651595132314,1.0185811386578567,1.516740179017073,1.3386578371011963,1.380224455185723,0.4388355958385138,0.1695906432748538,3.8089668615984404,2.04725699844943,0.7046393762183236,0.4899531924788363,ANALAMANGA
nowcast,2020-05-07,nowcast,0.6720133419509804,1.8907636991836168,1.037248338035724,1.5082971871936008,1.2735362458148245,1.30777726837806,0.38715816444646234,0.2069364161849711,3.76878612716763,2.111143806395031,0.7526011560693642,0.5704905780906981,ANALAMANGA
nowcast,2020-05-08,nowcast,0.6027879302823421,1.8700430279510811,0.960291403004448,1.4295973964436188,1.2178427742998712,1.256539095671336,0.4146681521342634,0.26058252427184464,3.5514563106796118,2.132638657915359,0.7326601941747573,0.5216714804509547,ANALAMANGA
nowcast,2020-05-09,nowcast,0.6317248623972915,1.7792046410697309,0.9289991296179821,1.3610968670302879,1.1659598227985555,1.191474601900446,0.36162459582540135,0.2967117988394584,3.646034816247582,2.023576388406465,0.734622823984526,0.5681808109410142,ANALAMANGA
nowcast,2020-05-10,nowcast,0.6124667631528757,1.752124692591425,0.8599852709063491,1.2910045229439209,1.1368377050000147,1.165644885060512,0.36415220290555966,0.33489278752436646,3.5458089668615984,2.056710360355542,0.6899025341130605,0.4656686583710048,ANALAMANGA
nowcast,2020-05-11,nowcast,0.6523035826593161,1.7658025985768062,0.9106403545647259,1.2976566834602161,1.1353475584861055,1.1755882228625165,0.3539713005872545,0.3119230769230769,3.6865384615384613,2.076780224498297,0.6922307692307692,0.4796124596002427,ANALAMANGA
nowcast,2020-05-12,nowcast,0.6210876815701364,1.7305579083866738,0.9179676199718946,1.3190255759731278,1.1763200117092394,1.2197686001637116,0.36712496963311814,0.2617760617760618,3.700772200772201,2.0151127022144197,0.7761389961389962,0.5294120243498655,ANALAMANGA
nowcast,2020-05-13,nowcast,0.711271656181074,1.8589066202157567,0.9234305900601593,1.3479031068353315,1.2178820338264151,1.2610996701698183,0.3681465986931809,0.23692307692307693,3.85,2.095406214262594,0.825076923076923,0.6087261390451569,ANALAMANGA
nowcast,2020-05-14,nowcast,0.7312803581854116,1.8560846737527514,1.0457871248049984,1.45679042226872,1.261905493143261,1.3060511113780835,0.36736839807086197,0.18317025440313112,3.6262230919765166,1.9854643136195729,0.8789041095890411,0.7147831898001306,ANALAMANGA
nowcast,2020-05-15,nowcast,0.8158384886969828,1.9142629636314332,1.005716603007299,1.4102313586267712,1.2987173960845944,1.3430553336406583,0.3451057331764519,0.13474903474903474,3.777992277992278,2.0222158912425643,0.886023166023166,0.6274972631192175,ANALAMANGA
nowcast,2020-05-16,nowcast,0.8126305429379533,1.8857551806857398,1.0699398061210437,1.4445851557030671,1.2967226152858382,1.326827449184377,0.34941362273881144,0.14,3.898076923076923,2.079415076009609,0.9334615384615385,0.6697052598801486,ANALAMANGA
nowcast,2020-05-17,nowcast,0.8248200292285455,1.908434226799939,1.092440979560615,1.469635125498816,1.3291995718304899,1.3680420801549422,0.3482235992266186,0.11029126213592233,3.8019417475728154,2.0320843627965344,1.0071456310679612,0.6852640642538551,ANALAMANGA
nowcast,2020-05-18,nowcast,0.8006040012144239,1.819284591068781,1.122087412978382,1.4893763700556717,1.3181439790000422,1.3520975804723276,0.31833835004097705,0.1145631067961165,3.8951456310679613,2.084248220596942,1.010485436893204,0.669939777762908,ANALAMANGA
nowcast,2020-05-19,nowcast,0.883090184411331,1.8147228219756326,1.162965985935117,1.518607463917245,1.3426133710706385,1.3655722588372625,0.31418545891571836,0.09245647969052224,3.864603481624758,2.0877249993283815,1.041237911025145,0.6410892067474061,ANALAMANGA
nowcast,2020-05-20,nowcast,0.9124047080056366,1.865377369947858,1.120657052081821,1.4750595157799091,1.3393301119099121,1.3729020899831845,0.3012275980215877,0.08077669902912621,3.6932038834951455,2.0623188218754724,1.128388349514563,0.839031060390099,ANALAMANGA
nowcast,2020-05-21,nowcast,0.9386520054885833,1.8275351967772266,1.1204882994488068,1.4629262731977568,1.352570628871503,1.373539187615822,0.28224183349000886,0.06732673267326733,3.79009900990099,2.1269861115855417,1.1666534653465346,0.8051971197520297,ANALAMANGA
nowcast,2020-05-22,nowcast,0.9503434366834558,1.8340142461026272,1.1398177328470527,1.4579483991859779,1.3483827881454533,1.3765237669757293,0.2854111472796492,0.06692913385826772,3.8523622047244093,2.033554272749383,1.2088976377952756,0.7707816407299947,ANALAMANGA
nowcast,2020-05-23,nowcast,0.9211643447246519,1.793519361899792,1.186027676641671,1.5074992212885736,1.3576517506653145,1.3796001815158112,0.27404604727321896,0.06276803118908382,3.6803118908382064,2.0407180902572053,1.3265497076023391,0.9655375999048731,ANALAMANGA
nowcast,2020-05-24,nowcast,0.9389967858544545,1.7416419019842042,1.1690702047114399,1.4827755396016566,1.347757173672169,1.367775227182705,0.2530204915671712,0.05398058252427185,3.7145631067961165,2.056430387259389,1.3298640776699029,0.8817191682710844,ANALAMANGA
nowcast,2020-05-25,nowcast,1.0004385789606616,1.8023912856450022,1.2139339928738189,1.5181991945114093,1.3736087915752766,1.3823074996303741,0.25160337079488937,0.04892367906066536,3.904109589041096,2.084877388074102,1.3383170254403132,0.871594449601933,ANALAMANGA
nowcast,2020-05-26,nowcast,0.9799352281903738,1.7416581662812496,1.203650472439108,1.4829692430302326,1.36611620764715,1.3871415359455554,0.24582546259676608,0.04198019801980198,3.714851485148515,2.106014806081336,1.4529108910891089,0.9093917232085914,ANALAMANGA
nowcast,2020-05-27,nowcast,1.0434703542653,1.796859610128781,1.2746739137690632,1.559018632296013,1.3948802091545425,1.4145398837952288,0.24365598620719076,0.02700587084148728,3.6927592954990214,2.0557820026716134,1.5347945205479452,1.015983610400629,ANALAMANGA
nowcast,2020-05-28,nowcast,1.0301712568580352,1.7493848407542645,1.234525669575083,1.5060552108827634,1.3894115319677915,1.404262911507238,0.2227162819005085,0.025196850393700787,3.590551181102362,2.0676023818499174,1.5711023622047244,0.9967443880467691,ANALAMANGA
nowcast,2020-05-29,nowcast,1.0747338780050653,1.7469723463067877,1.2329934820546133,1.494238504114496,1.379586554142354,1.392803669983587,0.21422770914079825,0.025,3.783203125,2.0812602644889093,1.66828125,1.1097127830759792,ANALAMANGA
nowcast,2020-05-30,nowcast,1.0497443998234377,1.6953690919807618,1.2338646524295025,1.47201930172922,1.3692297587406785,1.3795777877248114,0.1978379793028756,0.020622568093385214,3.7140077821011674,2.0403477557801444,1.7742412451361869,1.2120837634430164,ANALAMANGA
nowcast,2020-05-31,nowcast,1.0531947392141914,1.6967352543447687,1.2165723650369784,1.4520859267037403,1.3588792480093117,1.3750890260499735,0.20191668050659473,0.023046875,3.732421875,2.0449911152233207,1.707109375,0.9421829535738164,ANALAMANGA
nowcast,2020-06-01,nowcast,1.066725254303279,1.6322474670419758,1.21917194757581,1.4313428377080524,1.3389880652568376,1.3480403665109797,0.17540870388770338,0.01953125,3.7265625,2.0331940339474643,1.873203125,1.2923948244739611,ANALAMANGA
nowcast,2020-06-02,nowcast,1.015937804957727,1.5777599533997506,1.191989281352518,1.4095440930473684,1.3094627633789502,1.3120167345489542,0.17168882186282358,0.03128712871287129,3.722772277227723,2.116453222935244,1.912079207920792,1.169989499756209,ANALAMANGA
nowcast,2020-06-03,nowcast,1.008733860096654,1.562609973182876,1.172138093780866,1.385594786051992,1.282231787345007,1.2850694865151724,0.16979945760367682,0.044356435643564354,3.5722772277227723,2.0568446483063516,2.09370297029703,1.3465336546897932,ANALAMANGA
nowcast,2020-06-04,nowcast,0.9798883156847622,1.5011273920487194,1.1766728017962058,1.3735676909346284,1.255715708442371,1.255087030700001,0.15817271077666442,0.054183266932270914,3.7808764940239046,2.104246316254626,2.023346613545817,1.3376338079770602,ANALAMANGA
nowcast,2020-06-05,nowcast,0.9809275026202453,1.4873408816174216,1.1541389002592444,1.3384543126206467,1.2326845679904497,1.2376440106953355,0.1556013935912285,0.060903732809430254,3.579567779960707,2.015090233609997,1.9802750491159136,1.2260013567830867,ANALAMANGA
nowcast,2020-06-06,nowcast,1.0005602156862055,1.4938551330702605,1.1391635761230132,1.3248471546884768,1.2413154441884755,1.241486652121366,0.15024412445420374,0.05306930693069307,3.738613861386139,2.012981360424075,2.1945346534653467,1.5501460207045878,ANALAMANGA
nowcast,2020-06-07,nowcast,1.013330574968748,1.507674677939344,1.143303220288009,1.325766335318422,1.2401720270153813,1.2504676270360127,0.15355730748324753,0.04,3.7333333333333334,2.1368138862362787,2.1748235294117646,1.3292366290180238,ANALAMANGA
nowcast,2020-06-08,nowcast,1.0226626427757217,1.5064100730814722,1.1550839477336878,1.3359717592469027,1.255657725786067,1.2669049942801107,0.15107416305716392,0.02385685884691849,3.73558648111332,2.1021227489579903,2.2622664015904572,1.5592056145910869,ANALAMANGA
nowcast,2020-06-09,nowcast,1.050325124173815,1.528014289296159,1.1799282849065784,1.3588777343428728,1.285097143944336,1.2975809826759908,0.14977768856029927,0.014901960784313726,3.635294117647059,2.040279322392503,2.3893333333333335,1.6885219169126406,ANALAMANGA
nowcast,2020-06-10,nowcast,1.0947141116959966,1.5614534007354,1.2206874351672359,1.3996698614619703,1.324813337155022,1.3371254054116635,0.14722855758734466,0.0071146245059288534,3.4960474308300395,2.0494538687816943,2.647114624505929,1.72210065299868,ANALAMANGA
nowcast,2020-06-11,nowcast,1.1260553761842726,1.5943804100110293,1.2415443332730547,1.4247232199386388,1.3589492523284552,1.368788953039144,0.14770752878881713,0.0035785288270377734,3.5646123260437377,2.0111315615649787,2.6279125248508945,1.5437569682662464,ANALAMANGA
nowcast,2020-06-12,nowcast,1.1603889474059454,1.6136388204071621,1.283636740778904,1.455144014309061,1.377154959300349,1.3943168138350102,0.1439881802866784,3.944773175542406e-4,3.700197238658777,2.048364498746261,2.818224852071006,2.0338615349681928,ANALAMANGA
nowcast,2020-06-13,nowcast,1.1980954410938733,1.636412524695992,1.2963790712111225,1.4644791943245468,1.4027527729656,1.4165867945423114,0.13607587196270923,3.968253968253968e-4,3.5515873015873014,2.046821299438598,2.951825396825397,1.9176073075829463,ANALAMANGA
nowcast,2020-06-14,nowcast,1.2196026043874078,1.653072848135296,1.3030195201831778,1.4750409977408372,1.4210938473046646,1.4305049924286866,0.13685948964794123,3.944773175542406e-4,3.7455621301775146,2.1005587611168353,3.116923076923077,2.0270841730605205,ANALAMANGA
nowcast,2020-06-15,nowcast,1.2284396725007745,1.6554951395039594,1.3485342615892348,1.5125145820526393,1.450748803420705,1.4590582151080569,0.13688916729265535,3.9603960396039607e-4,3.784158415841584,2.013953537124524,3.247762376237624,2.0791630814882773,ANALAMANGA
nowcast,2020-06-16,nowcast,1.2615899317045287,1.701369577048314,1.3784003904170266,1.5482027324470407,1.463099551768586,1.4722896012203832,0.13936418596677694,0,3.5892857142857144,2.0494008762761635,3.427619047619048,2.028922835859672,ANALAMANGA
nowcast,2020-06-17,nowcast,1.2304511458971705,1.678004054045771,1.361794131172211,1.5185445760264653,1.4663059794901554,1.483674449651173,0.14243827882327495,0,3.662674650698603,2.014321733156018,3.7083433133732537,2.3639217517132507,ANALAMANGA
nowcast,2020-06-18,nowcast,1.2774455885490934,1.7074968542311948,1.3908133877656004,1.5587995412261577,1.4826811253472398,1.4904427799169873,0.1343759426188649,0,3.6792828685258963,2.0415007403093632,3.8751394422310756,2.402701805675623,ANALAMANGA
nowcast,2020-06-19,nowcast,1.2622658881303768,1.6911132207181871,1.3785647201012794,1.5441759598514186,1.4736512684741998,1.4821354841620527,0.13388703678199923,0,3.78727634194831,2.0408704722212008,4.064731610337972,3.025117188985422,ANALAMANGA
nowcast,2020-06-20,nowcast,1.2428255929259076,1.6711810121373414,1.3829518304766035,1.553705047288522,1.4538626855892096,1.4592608870120332,0.13394066334888372,0,3.707509881422925,2.123468192787017,4.2510671936758895,2.73346657362496,ANALAMANGA
nowcast,2020-06-21,nowcast,1.240065496029374,1.6322900202011026,1.3273635985343386,1.4858833512786114,1.4263971327692482,1.4346494655081845,0.12301244951975832,0,3.520874751491054,2.103871310954538,4.948469184890656,3.444527187335973,ANALAMANGA
nowcast,2020-06-22,nowcast,1.209334778550823,1.58614463920515,1.31119850062796,1.4656287807843007,1.40728391355223,1.4122681345359287,0.1203218368670727,0,3.5555555555555554,2.094646404014108,5.038968253968254,3.4828089874150012,ANALAMANGA
nowcast,2020-06-23,nowcast,1.199241988941053,1.574964098149911,1.3142010531376418,1.4547253228505599,1.38519508734647,1.3915096508063702,0.11767090998316485,0,3.304780876494024,1.921314091857543,5.210597609561753,3.255386443145435,ANALAMANGA
nowcast,2020-06-24,nowcast,1.1824198795157042,1.5365716352355965,1.2650340166121412,1.4114699128403703,1.3630686883975547,1.3707878569737169,0.11167963475565897,0,3.497017892644135,1.9873033377326716,5.321669980119284,3.5708267799817235,ANALAMANGA
nowcast,2020-06-25,nowcast,1.1682716178822223,1.5291593791824805,1.2643049515877387,1.4053494144493612,1.3406476798788467,1.3485909812005124,0.11280118574303732,0,3.386,2.0215436318472535,5.26336,3.208439986232889,ANALAMANGA
nowcast,2020-06-26,nowcast,1.1376802012721108,1.493116064461022,1.2323120772973153,1.3759706175149402,1.3147846107115546,1.3195189977866475,0.10860519340856323,3.9840637450199205e-4,3.254980079681275,1.9465570620397432,5.824223107569721,4.141230884455223,ANALAMANGA
nowcast,2020-06-27,nowcast,1.123888122685043,1.4488400073921393,1.2182373965309479,1.3510142136304197,1.2847274323620752,1.2905336375910332,0.10126570192962765,3.9840637450199205e-4,3.133466135458167,1.957121959138473,6.568844621513944,4.960892080956903,ANALAMANGA
nowcast,2020-06-28,nowcast,1.079660279445301,1.3943441858170755,1.185574305648866,1.3140483591221526,1.2473432751215192,1.2521615650138331,0.09759129579386679,7.936507936507937e-4,2.9623015873015874,1.8424894109259398,6.861190476190476,4.9806324552267185,ANALAMANGA
nowcast,2020-06-29,nowcast,1.0454756631995137,1.3512237509186888,1.1146727693933416,1.2414317939623607,1.1985138173423762,1.203746918817956,0.09607142146473996,0.009163346613545816,2.553784860557769,1.703422930069514,8.261274900398407,6.0473647924339335,ANALAMANGA
nowcast,2020-06-30,nowcast,1.0009186598740776,1.2831292995462427,1.066766067871706,1.1802246586977516,1.1376239730643902,1.144268557540266,0.08710006591275075,0.03313373253493014,2.147704590818363,1.454220103966945,8.691576846307385,6.680478698084885,ANALAMANGA
nowcast,2020-07-01,nowcast,0.957041898342709,1.2157502033489818,1.030045993647665,1.1341783488577342,1.0833415472900296,1.0857891404025362,0.0805656691807444,0.13612774451097803,1.9321357285429142,1.2746707702872608,8.412774451097803,5.909972862902296,ANALAMANGA
nowcast,2020-07-02,nowcast,0.9300388086946468,1.164739157901792,0.9919651357732168,1.089178323195652,1.0412012081032982,1.0418051967356952,0.07348431677434826,0.29123505976095615,2.0278884462151394,1.3224685254112643,7.829721115537849,5.3864379095872374,ANALAMANGA
nowcast,2020-07-03,nowcast,0.8887620057671131,1.1135706837247636,0.9469296868580307,1.0383001360408102,1.0002720893008235,1.0015058957834624,0.0679988826572344,0.4978217821782178,2.120792079207921,1.3830761117308636,7.455287128712871,4.74042842106349,ANALAMANGA
nowcast,2020-07-04,nowcast,0.8547514277723022,1.0620535542436895,0.9141982670176103,0.9984800972371426,0.9596175236270468,0.9606726036309625,0.06325934629308384,0.7371769383697813,2.1113320079522864,1.303081690651542,7.706083499005964,5.221257606689386,ANALAMANGA
nowcast,2020-07-05,nowcast,0.8191602347871613,1.0275360705754093,0.868325225921646,0.9569829888832718,0.9203681641478411,0.9220556093022386,0.06373474445691625,0.8822355289421158,2.1596806387225547,1.419586818418777,7.481037924151696,5.126975786116081,ANALAMANGA
nowcast,2020-07-06,nowcast,0.7701015891322448,0.9655748370554905,0.8249794797376637,0.9104247458592779,0.8715736280443356,0.8715540383906496,0.06076941690034545,0.9900398406374502,1.9721115537848606,1.2935206296292998,7.910438247011952,5.570139403682467,ANALAMANGA
nowcast,2020-07-07,nowcast,0.723242762163158,0.9262705651585971,0.775064806325152,0.8608606713682937,0.8246304187334766,0.824458307730713,0.062144571780061816,0.9992,1.994,1.3366670009649326,7.1968,5.116808854465961,ANALAMANGA
nowcast,2020-07-08,nowcast,0.6786602566173707,0.8815758632777266,0.73368375058174,0.818531572465706,0.7832953190424419,0.7818275756809339,0.0617948393008568,1,1.982,1.2578986141853514,6.61016,4.941714458678936,ANALAMANGA
nowcast,2020-07-09,nowcast,0.6561883604921874,0.8434730391184748,0.713915514401612,0.7930427690728754,0.7508910441710164,0.751914365318814,0.05733124563248361,1,2.3612774451097804,1.5360476740450333,5.416606786427145,3.6659375208019536,ANALAMANGA
nowcast,2020-07-10,nowcast,0.6424419234577059,0.8299502224251273,0.6988321476358549,0.7783068028163767,0.7357848232962847,0.7361672083689731,0.05787218773998238,1,2.638,1.7100075000596062,4.44656,2.8716675915402394,ANALAMANGA
nowcast,2020-07-11,nowcast,0.6417980539979806,0.829613624428387,0.7056144549221405,0.7849768241515782,0.7339157733839433,0.7325278188249218,0.05773560539106361,1,3.20675944333996,1.88074075707723,3.8125646123260437,2.4565962506127175,ANALAMANGA
nowcast,2020-07-12,nowcast,0.6479200412781264,0.8135174469186984,0.6982869510300738,0.7670749269946102,0.7312602657574545,0.7305865526907888,0.05203531091944077,1,3.5785288270377733,1.9298806601019394,3.682544731610338,2.6992276005379474,ANALAMANGA
nowcast,2020-07-13,nowcast,0.6405892126850349,0.8171423044071139,0.6970220981058471,0.7651108443617358,0.7324435797855914,0.7319241750959239,0.05525041061163619,0.9996039603960396,3.8297029702970296,2.0315237773296366,3.3217425742574256,1.967964542978876,ANALAMANGA
nowcast,2020-07-14,nowcast,0.6377283750702442,0.837535690515392,0.6906618156901344,0.7625899062897088,0.7287925132585117,0.7325644387889672,0.06124145884029231,1,3.6302186878727634,2.078998996071173,3.305606361829026,2.184918195721777,ANALAMANGA
nowcast,2020-07-15,nowcast,0.6449847708297965,0.8463237829697267,0.6928968544433604,0.7672839823091046,0.7346097971425407,0.7386365928352361,0.06279942382660504,0.9996039603960396,3.910891089108911,2.0449534434784225,3.1721980198019804,1.945953611980571,ANALAMANGA
nowcast,2020-07-16,nowcast,0.6324544823701038,0.8431681284531755,0.6873724770975672,0.7679656897309103,0.7356696108964645,0.7405166163999088,0.0652922269322343,0.9996055226824457,3.7534516765285995,2.039556269914934,3.2168836291913214,2.2227124030041034,ANALAMANGA
nowcast,2020-07-17,nowcast,0.6379154866629012,0.8522504669271398,0.7035581109994848,0.7890688173102742,0.7439043966388488,0.7477836575833309,0.06818653338017508,0.9984158415841584,3.718811881188119,2.098066844316102,3.0563960396039604,2.254107819468928,ANALAMANGA
nowcast,2020-07-18,nowcast,0.6567815718977655,0.8742389365161661,0.700716900441268,0.7882090751283204,0.758498947882044,0.7646869221521115,0.06889078262288986,0.9964071856287425,3.560878243512974,2.04940633380305,3.225868263473054,2.6256649649560515,ANALAMANGA
nowcast,2020-07-19,nowcast,0.6611250896445952,0.9017218090362495,0.7136757887932985,0.8074934578541597,0.775346047852971,0.7814074073526341,0.07554698997512502,0.9912871287128713,3.588118811881188,2.1000758008691895,3.1175445544554456,2.1652383339677344,ANALAMANGA
nowcast,2020-07-20,nowcast,0.6761423711712077,0.9199973243728878,0.7413475294910662,0.8361146599053859,0.7903885796183416,0.7954761269962294,0.07659212752297773,0.9897435897435898,3.47534516765286,1.970801970682828,3.0377120315581854,2.1305263095942606,ANALAMANGA
nowcast,2020-07-21,nowcast,0.6860530211430267,0.9476076838168308,0.745258256706516,0.8476891036741857,0.8096971662724459,0.8165217125570758,0.0811740042828689,0.9771653543307086,3.4291338582677167,2.0318693719669514,3.0383464566929135,2.1482246766962723,ANALAMANGA
nowcast,2020-07-22,nowcast,0.7048607586706608,0.9908412524180181,0.7668398085878566,0.8744261560551245,0.835523950414986,0.8448805616602434,0.0882618959427372,0.9448412698412698,3.248015873015873,2.0013879740553953,3.2863492063492066,2.453325344347082,ANALAMANGA
nowcast,2020-07-23,nowcast,0.7411590296399703,1.0228369103806454,0.7948897743925563,0.9051723436808754,0.8633602698165711,0.8746860233065197,0.08790490011031844,0.9061386138613862,3.3524752475247523,1.9640486086864726,3.2611485148514854,2.3946042314421114,ANALAMANGA
nowcast,2020-07-24,nowcast,0.753706298091577,1.0273360886209904,0.8257168256196463,0.9338428586925849,0.8893116080300608,0.8989693514816868,0.08833209994409658,0.8803180914512923,3.31610337972167,1.946346537010449,2.9789264413518888,1.8300048364495272,ANALAMANGA
