"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","region","fit"
2020-05-18,"R",NA,"estimate",1.14080852867923,1.14057701374534,0.101592886255102,0.974911047402667,1.07495777253699,1.11705375795756,1.16518746962348,1.20447416407453,1.3069398173206,"Atsinanana","EpiNow2-IPM-dat"
2020-05-19,"R",NA,"estimate",1.11160340263184,1.11352443153957,0.0974265068959003,0.957751304014701,1.04972979316296,1.08904689156409,1.13536323455551,1.17361135156431,1.2769099753917,"Atsinanana","EpiNow2-IPM-dat"
2020-05-20,"R",NA,"estimate",1.08386123913266,1.08713042541331,0.0948018293268211,0.937314974463254,1.02467700984695,1.06132674806554,1.10701495523382,1.14489946329489,1.24720180817442,"Atsinanana","EpiNow2-IPM-dat"
2020-05-21,"R",NA,"estimate",1.05720535922033,1.06112627832516,0.0939825474259662,0.914195804660497,0.999453248148644,1.03481868531384,1.07969651829881,1.11734563862825,1.22289251179486,"Atsinanana","EpiNow2-IPM-dat"
2020-05-22,"R",NA,"estimate",1.03055351742076,1.03524223304942,0.0947523006764072,0.888340088790318,0.972988269992153,1.00854254307168,1.05336517506286,1.09012536289301,1.1959995696632,"Atsinanana","EpiNow2-IPM-dat"
2020-05-23,"R",NA,"estimate",1.00290921725719,1.00924154622337,0.0964769079543982,0.863739117569973,0.945402490918011,0.982266982275011,1.02688166287063,1.06341406932533,1.17296435450465,"Atsinanana","EpiNow2-IPM-dat"
2020-05-24,"R",NA,"estimate",0.976495573002332,0.982955901404142,0.0983357006397588,0.835473483532446,0.919661135791632,0.954716431886179,0.999198216246952,1.03688892196683,1.15070477173897,"Atsinanana","EpiNow2-IPM-dat"
2020-05-25,"R",NA,"estimate",0.949989973167138,0.956315910654367,0.0995795395485828,0.807286452217971,0.893346402004567,0.927363269092154,0.971583311147578,1.01031836478565,1.12671099664438,"Atsinanana","EpiNow2-IPM-dat"
2020-05-26,"R",NA,"estimate",0.922171806781589,0.929369644930718,0.0997138830999752,0.781531398375521,0.865306604843699,0.901049883019224,0.945348311997591,0.983771040146959,1.10134602364446,"Atsinanana","EpiNow2-IPM-dat"
2020-05-27,"R",NA,"estimate",0.895613901858928,0.902283825950545,0.0985822108157668,0.757047991779234,0.838896067203221,0.874776640171732,0.916788188331401,0.955360810666093,1.07361121148386,"Atsinanana","EpiNow2-IPM-dat"
2020-05-28,"R",NA,"estimate",0.869856275962025,0.875326404899574,0.0963503970578192,0.731585997406805,0.81218419443652,0.84989489837192,0.890950857440284,0.928159661230291,1.04054266005245,"Atsinanana","EpiNow2-IPM-dat"
2020-05-29,"R",NA,"estimate",0.844926466872796,0.848834458337091,0.093402088160789,0.706945387059375,0.787059124670867,0.823800361832931,0.865233950638658,0.900948414527715,1.0075633794442,"Atsinanana","EpiNow2-IPM-dat"
2020-05-30,"R",NA,"estimate",0.820807844003996,0.823175377867365,0.0901888134001874,0.682968489414028,0.763259767070561,0.799522100086827,0.840685226370392,0.874508731970707,0.976270317844387,"Atsinanana","EpiNow2-IPM-dat"
2020-05-31,"R",NA,"estimate",0.796872251297625,0.79871016381672,0.0871030086969692,0.659767838128594,0.741680105193249,0.775566780679209,0.816952204658047,0.849215321116272,0.945594612604731,"Atsinanana","EpiNow2-IPM-dat"
2020-06-01,"R",NA,"estimate",0.774274664337302,0.775765086686869,0.0844165705459995,0.640363420380443,0.721489893063137,0.754509471985235,0.795218724512043,0.827735648097319,0.916638241170283,"Atsinanana","EpiNow2-IPM-dat"
2020-06-02,"R",NA,"estimate",0.752956382981974,0.754613988382507,0.0822770564943693,0.620475313255676,0.70108203817027,0.733998256204343,0.774452907434449,0.807710855788591,0.890064286836021,"Atsinanana","EpiNow2-IPM-dat"
2020-06-03,"R",NA,"estimate",0.736246486452937,0.735470336769226,0.0807296697723424,0.60015550750189,0.683630741331521,0.715970553799745,0.755085858865559,0.788400608552188,0.868804937979879,"Atsinanana","EpiNow2-IPM-dat"
2020-06-04,"R",NA,"estimate",0.719244605100108,0.718486752445551,0.0797442456683619,0.586085912499656,0.666422703895317,0.699702430930393,0.738503129601407,0.771083704600224,0.847427508463614,"Atsinanana","EpiNow2-IPM-dat"
2020-06-05,"R",NA,"estimate",0.704680242134251,0.703759660443509,0.0792435946564694,0.57221569964778,0.652091135805645,0.684757255831782,0.724640051699243,0.757401644510274,0.832078190230286,"Atsinanana","EpiNow2-IPM-dat"
2020-06-06,"R",NA,"estimate",0.693002291330765,0.691337183708157,0.0791314754489009,0.560019237567735,0.639340601557893,0.673559061167999,0.71239738984654,0.744707924643013,0.819202603070642,"Atsinanana","EpiNow2-IPM-dat"
2020-06-07,"R",NA,"estimate",0.6835590659282,0.681228930775889,0.0793104202771864,0.547604728622349,0.629410655280051,0.663244156641144,0.702452291717556,0.735254500081285,0.809776674712818,"Atsinanana","EpiNow2-IPM-dat"
2020-06-08,"R",NA,"estimate",0.676047622172724,0.673416783720526,0.0796814018875604,0.539007761331904,0.621620596042979,0.654785308984411,0.694481480861887,0.728231443381701,0.800211004026845,"Atsinanana","EpiNow2-IPM-dat"
2020-06-09,"R",NA,"estimate",0.670290875051734,0.667865941990491,0.0801377808813517,0.533497990555185,0.615908639686231,0.650296277511231,0.68963402509184,0.722530367537574,0.796151050798386,"Atsinanana","EpiNow2-IPM-dat"
2020-06-10,"R",NA,"estimate",0.667582430268934,0.664535024090021,0.08058057513206,0.529852146643655,0.611862667796448,0.64700327870523,0.686675370223466,0.718645437014658,0.792432846312197,"Atsinanana","EpiNow2-IPM-dat"
2020-06-11,"R",NA,"estimate",0.665646137715655,0.66338323205663,0.0809558403432888,0.526295456463947,0.611151017744368,0.646719715982487,0.685417955589396,0.717655396048315,0.791495228857967,"Atsinanana","EpiNow2-IPM-dat"
2020-06-12,"R",NA,"estimate",0.667272364273883,0.664372571888815,0.0812726965517925,0.525568061567399,0.61303865123127,0.647233381882173,0.686331811104714,0.71848705647321,0.791133928938687,"Atsinanana","EpiNow2-IPM-dat"
2020-06-13,"R",NA,"estimate",0.670254162548414,0.667464700262771,0.0815728901822598,0.528406380960856,0.615821140372655,0.650862489142234,0.689467486642948,0.722558871335943,0.794916657713514,"Atsinanana","EpiNow2-IPM-dat"
2020-06-14,"R",NA,"estimate",0.676109895774564,0.672614157957325,0.0818813966489037,0.533364247987475,0.62108437817466,0.655609464315098,0.695997308614719,0.727550216956363,0.801980591734002,"Atsinanana","EpiNow2-IPM-dat"
2020-06-15,"R",NA,"estimate",0.683205545634798,0.679760625895249,0.0821868045486212,0.538859098525707,0.627316945666568,0.661753371815076,0.703666069204877,0.733696965015958,0.811113565553345,"Atsinanana","EpiNow2-IPM-dat"
2020-06-16,"R",NA,"estimate",0.691171847021645,0.688821817538369,0.0824625704751456,0.546501217847151,0.636582595657371,0.671841532391835,0.712407385076104,0.742282636888956,0.819419961870755,"Atsinanana","EpiNow2-IPM-dat"
2020-06-17,"R",NA,"estimate",0.701740279539217,0.699686916926563,0.0827067028942277,0.558090794780701,0.646502997561502,0.6820396344032,0.721479991655327,0.75326047918394,0.831348907671214,"Atsinanana","EpiNow2-IPM-dat"
2020-06-18,"R",NA,"estimate",0.714024514319555,0.712209475367177,0.0829762883430774,0.575253621088611,0.659556475014866,0.692798827210213,0.732241957560981,0.765228479310189,0.844525831735444,"Atsinanana","EpiNow2-IPM-dat"
2020-06-19,"R",NA,"estimate",0.725955035956481,0.726198807693763,0.0834037966705249,0.591920047485796,0.673047081593954,0.705320530437744,0.744792124979554,0.778487744287903,0.862334442517836,"Atsinanana","EpiNow2-IPM-dat"
2020-06-20,"R",NA,"estimate",0.73812992201731,0.741409849847805,0.0841885907973658,0.609016753908151,0.686785785011465,0.71949538570967,0.75828644398179,0.795550207127274,0.879860282952679,"Atsinanana","EpiNow2-IPM-dat"
2020-06-21,"R",NA,"estimate",0.753000826374161,0.757532641215541,0.0855616205273419,0.628394207336026,0.701892617675262,0.731813355633181,0.773146075079047,0.812007367802328,0.901894858784355,"Atsinanana","EpiNow2-IPM-dat"
2020-06-22,"R",NA,"estimate",0.767503096142618,0.774183630293709,0.0877279296034096,0.643796914927672,0.7166792695984,0.746784083816269,0.789581928509277,0.828267306581,0.923569197836717,"Atsinanana","EpiNow2-IPM-dat"
2020-06-23,"R",NA,"estimate",0.783381066903759,0.790901547233685,0.0908004949684435,0.659632264313646,0.728951690722133,0.762272019798661,0.80581137392654,0.843962139600976,0.949211103629896,"Atsinanana","EpiNow2-IPM-dat"
2020-06-24,"R",NA,"estimate",0.79818537205343,0.807150468068748,0.0947472505366025,0.671722402659999,0.741355209334781,0.776472934366597,0.822716887958333,0.863832167230927,0.975198749268487,"Atsinanana","EpiNow2-IPM-dat"
2020-06-25,"R",NA,"estimate",0.813102272669863,0.822331884229036,0.0993739648768048,0.67956016147398,0.753267396302976,0.789019334815001,0.837534288686992,0.8789415380338,0.999989205512218,"Atsinanana","EpiNow2-IPM-dat"
2020-06-26,"R",NA,"estimate",0.826209768161225,0.835806216380509,0.104352367352166,0.687902107703716,0.763342318186348,0.800189444491802,0.849583457390803,0.893819504052606,1.0221749263608,"Atsinanana","EpiNow2-IPM-dat"
2020-06-27,"R",NA,"estimate",0.835877099154626,0.846922607731007,0.109281275794344,0.692515424792767,0.770832036840353,0.808981851076485,0.862375570054276,0.908526060281611,1.0441477940968,"Atsinanana","EpiNow2-IPM-dat"
2020-06-28,"R",NA,"estimate",0.842389406090346,0.85505446697595,0.113755185413235,0.693458203917363,0.775542840361796,0.815657898818937,0.869558686201418,0.917297298357256,1.06068113491621,"Atsinanana","EpiNow2-IPM-dat"
2020-06-29,"R",NA,"estimate",0.845004420532276,0.859637449023606,0.117418672369038,0.693938047920962,0.776540689115345,0.8189192621169,0.875690447792778,0.925661258301195,1.07191245208562,"Atsinanana","EpiNow2-IPM-dat"
2020-06-30,"R",NA,"estimate",0.845366561171167,0.860206383205814,0.119998575616773,0.69279138202282,0.775265514171073,0.817992383209294,0.874320748587939,0.928512461209435,1.07923543100413,"Atsinanana","EpiNow2-IPM-dat"
2020-07-01,"R",NA,"estimate",0.839794360492675,0.856427876588646,0.121317541430758,0.686395495001211,0.771760451888301,0.811961462644372,0.871299958949077,0.925860334177668,1.07816784055347,"Atsinanana","EpiNow2-IPM-dat"
2020-07-02,"R",NA,"estimate",0.832440708340281,0.848125736242546,0.121298048522991,0.67851689861973,0.762354492031281,0.802977066748218,0.863343340208733,0.918236443119117,1.06756239752305,"Atsinanana","EpiNow2-IPM-dat"
2020-07-03,"R",NA,"estimate",0.821024076589398,0.83529686480861,0.119967604906392,0.668244758965298,0.749985314717473,0.791078427335202,0.850050958302064,0.90342386387694,1.05297244652107,"Atsinanana","EpiNow2-IPM-dat"
2020-07-04,"R",NA,"estimate",0.804010528824707,0.818115821849859,0.117472735994389,0.65327303884786,0.73453207879657,0.775240071348492,0.832144051210189,0.8864316102164,1.03072613312211,"Atsinanana","EpiNow2-IPM-dat"
2020-07-05,"R",NA,"estimate",0.782111791808896,0.79692684594346,0.11409614167606,0.635450464978161,0.716307969601354,0.756956871220694,0.811835404457965,0.864216897542386,1.00050133915253,"Atsinanana","EpiNow2-IPM-dat"
