"region","fit","variable","date","type","bottom","top","lower","upper","median","mean"
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-04","estimate",-0.0550883960146391,0.033815652664367,-0.020803775958929,0.0132075317614138,-0.00275637364010299,-0.00543837191305008
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-05","estimate",-0.0649151545895392,0.0260040582306219,-0.0294560102107334,0.00500891333360101,-0.0111690889108212,-0.0139610508505998
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-06","estimate",-0.0725654828995984,0.018518672636451,-0.037117459013366,-0.00190269203664031,-0.0184684308866512,-0.0213547200995327
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-07","estimate",-0.0776213512539888,0.0121741027162505,-0.0438774845125101,-0.00817395676166313,-0.0247013976805643,-0.0276220123038643
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-08","estimate",-0.0824632250684158,0.00671933287992526,-0.0491330050183372,-0.0136684071826706,-0.0299041720264342,-0.0327955638376945
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-09","estimate",-0.0859944834528794,0.00206492271549167,-0.0535059284201752,-0.0184284249612852,-0.034283935177126,-0.0369296352765107
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-10","estimate",-0.0870470105737915,-0.00150951510601026,-0.0559173569928915,-0.0221845844899284,-0.0375421587832556,-0.0400923488163829
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-11","estimate",-0.0871945121452649,-0.00487000496673352,-0.0584471490113154,-0.0249444744181488,-0.0400776041497817,-0.0423590271780927
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-12","estimate",-0.0869953435906793,-0.00750872242280747,-0.0591465676755684,-0.0268828861728625,-0.0419514300860987,-0.0438071974754541
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-13","estimate",-0.0862236190155962,-0.00936404678260868,-0.0594067660884188,-0.0283915710832209,-0.0428954899327271,-0.0445136097205634
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-14","estimate",-0.0843559233245134,-0.00955472041711864,-0.0590228032181448,-0.0291558354275117,-0.043293232406183,-0.0445531581749371
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-15","estimate",-0.0815672739195164,-0.00878587175452568,-0.0583710723882901,-0.0291201328457123,-0.0431431190946262,-0.043999159785506
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-16","estimate",-0.0806798576072863,-0.00749488086089014,-0.0570296355318545,-0.028563726312758,-0.0426754449547155,-0.0429243106605416
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-17","estimate",-0.0785986948596868,-0.00520975206184426,-0.0553848138811903,-0.0274574212734718,-0.0412869413623548,-0.0414018323229532
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-18","estimate",-0.0772987637966078,-0.00297316182072606,-0.0531331299803014,-0.026222202070893,-0.0399758286752337,-0.0395066011345456
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-19","estimate",-0.0738461003391444,0.000665976533783306,-0.0514401917812741,-0.0243889369034878,-0.0378001875737635,-0.0373161710118562
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-20","estimate",-0.0706738065141222,0.0041821532335835,-0.0490963513013999,-0.0220109911214424,-0.0356115741985384,-0.034911499969446
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-21","estimate",-0.0671470825877488,0.00764313634562329,-0.0473073908787568,-0.0191328035697607,-0.0335902324054934,-0.0323770345076353
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-22","estimate",-0.0647913185788705,0.0118857262137379,-0.0451621216056133,-0.0160779021539936,-0.0318726890314186,-0.0297997771523736
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-23","estimate",-0.0617934712286967,0.0158932518807113,-0.0429220794917192,-0.0137671069513286,-0.0296487759167132,-0.0272671085798
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-24","estimate",-0.0589250948024873,0.0180716109177387,-0.0406644896210729,-0.0113745277195561,-0.0274098092941453,-0.0248633792302234
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-25","estimate",-0.0569366674605154,0.0198382649898758,-0.0387681110009323,-0.00900561842901893,-0.0253132739387189,-0.0226655486992593
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-26","estimate",-0.0554863789764506,0.022560429522669,-0.0370025034450378,-0.00710903253448702,-0.0233877487192147,-0.0207384196805139
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-27","estimate",-0.053329364586478,0.0237765653654734,-0.0354540884745542,-0.00584994151081626,-0.0216352940059811,-0.0191302699382602
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-28","estimate",-0.0524981983286669,0.0259793141643972,-0.0342072314711444,-0.0042204870304549,-0.0204477963363171,-0.0178698267147353
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-29","estimate",-0.0520242083353636,0.0268073820372186,-0.0331265728340699,-0.00320121201728372,-0.0195988232390654,-0.0169653978017208
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-30","estimate",-0.0517402874219041,0.0262399781943689,-0.0328432934220511,-0.0026279631165538,-0.0188746969376252,-0.0164065123586082
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-07-31","estimate",-0.0519486971928056,0.0260549841857954,-0.0324743942000066,-0.00261186180253671,-0.0179804067476776,-0.0161677664947988
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-01","estimate",-0.0522871979558905,0.0258346401300363,-0.0322542398232957,-0.00239827872308726,-0.0178798246530998,-0.0162139798518637
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-02","estimate",-0.0528977111059562,0.025321071135595,-0.0320558109532702,-0.00265344587199793,-0.0181542306538738,-0.0165054897912229
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-03","estimate",-0.0533171466458901,0.0239224384350319,-0.0321862366963862,-0.00309243882497584,-0.018810779043528,-0.0170025404942457
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-04","estimate",-0.0538880092478286,0.0236717945030637,-0.0329892130613033,-0.00386873408708137,-0.0192583237203105,-0.0176682050936328
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-05","estimate",-0.05452425934214,0.0216872761855368,-0.0336865477802149,-0.00423052794584249,-0.0200362176406021,-0.0184699020671389
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-06","estimate",-0.0554833629110489,0.0208632034436657,-0.034435958299923,-0.00518426475359511,-0.0206160339944014,-0.019380036435394
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-07","estimate",-0.0560601673736377,0.0192238394019989,-0.0351589379000097,-0.00663233519162288,-0.0214517428554926,-0.0203763831321887
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-08","estimate",-0.0568208269614485,0.0171078924910193,-0.035928110016227,-0.00772386959020213,-0.0222687852664446,-0.0214425350463715
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-09","estimate",-0.058696706626314,0.0140559001676769,-0.0367031583770977,-0.00876010368355026,-0.0229960398011755,-0.0225682885312939
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-10","estimate",-0.0601869998565983,0.0133072565710679,-0.037760620916667,-0.0100524829540861,-0.0240607559943527,-0.0237495213424961
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-11","estimate",-0.0615263716276969,0.0116546231760262,-0.0389078650209967,-0.0112963977465201,-0.0252130709155468,-0.0249871174435958
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-12","estimate",-0.0622689236686493,0.0109661669817957,-0.0399333591397338,-0.0122822905349552,-0.0270162563702233,-0.026284826966726
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-13","estimate",-0.0632554477758556,0.0109530071829802,-0.0418295182364698,-0.0140230123789888,-0.0283650990889503,-0.0276464599663684
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-14","estimate",-0.0642257129509195,0.00903352408635791,-0.043699115469487,-0.0155987038057095,-0.0300086312000631,-0.0290732158698379
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-15","estimate",-0.0663825354530854,0.00818667565855849,-0.0450607738295496,-0.0170449603934876,-0.031202439825009,-0.0305619767964067
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-16","estimate",-0.0688565733024274,0.0054161594128345,-0.0464418208932305,-0.0188330114797991,-0.032600217289202,-0.0321049709485107
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-17","estimate",-0.070262293655642,0.00412123516705063,-0.047871934418148,-0.0202058704879116,-0.0341555181561863,-0.0336905584682244
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-18","estimate",-0.0726222925745286,0.00238231343859177,-0.0494888273019603,-0.0217037030355719,-0.0352487711999167,-0.0353043945966638
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-19","estimate",-0.0739787131819589,-0.000302964964065486,-0.0508429450602718,-0.0228349161184849,-0.0371487730412689,-0.0369301849774919
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-20","estimate",-0.0763308026307358,-0.0021454266668885,-0.0526234930936345,-0.0241048644395628,-0.0387919893164414,-0.0385496791190896
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-21","estimate",-0.078443460800852,-0.00344529072727075,-0.0544355437807126,-0.0253028384689207,-0.0400264700943473,-0.0401421743661734
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-22","estimate",-0.0803184844842225,-0.00482221305493629,-0.0556789398144303,-0.0269116663372081,-0.0411619432688432,-0.0416842304005076
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-23","estimate",-0.0820148185280059,-0.00654643191420278,-0.0573805380291749,-0.0281857185155678,-0.0422969902586951,-0.0431502469785539
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-24","estimate",-0.0835515663014255,-0.00753272243925785,-0.0584695624614625,-0.0297212505997758,-0.0438872049004711,-0.0445140595373375
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-25","estimate",-0.0855714788405799,-0.0090945314675154,-0.0595107532147612,-0.0308798913140559,-0.0446759961998076,-0.0457510918531195
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-26","estimate",-0.0873235577138782,-0.0101673924401048,-0.0609218176853024,-0.0318531557748366,-0.0456615229104301,-0.0468402984234998
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-27","estimate",-0.0878943130512484,-0.0107303058708891,-0.0615135773231164,-0.032625641564851,-0.0468235696758252,-0.0477653470719319
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-28","estimate",-0.0883066172251306,-0.011331427511608,-0.0624002482890268,-0.0333954891361819,-0.0477582250970429,-0.0485150836555572
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-29","estimate",-0.0885774642897827,-0.0121379532652124,-0.0631978390501749,-0.034311356109018,-0.0481256524647845,-0.0490838750547442
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-30","estimate",-0.0891522007494208,-0.012834988495825,-0.0637116812827334,-0.0346662814044792,-0.0487978368228699,-0.0494725577982187
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-08-31","estimate",-0.0878289417914149,-0.0132172557867581,-0.0639517296625208,-0.0354786486186084,-0.0491990145236581,-0.0496903331872232
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-01","estimate",-0.0872841174949309,-0.0130278899253438,-0.0641548992181172,-0.035555951001695,-0.0496453683777513,-0.0497573063767309
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-02","estimate",-0.0867261694396221,-0.0127588017061215,-0.0636960095856242,-0.0357384773795318,-0.0497874655880753,-0.0497068901233097
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-03","estimate",-0.0865133430380232,-0.0123093863437504,-0.0635836551608982,-0.0356671226248553,-0.0501543125563914,-0.0495872607483823
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-04","estimate",-0.0851013271672209,-0.0111018418974474,-0.0634673897841399,-0.0359211841168979,-0.0504762772273803,-0.0494614150032887
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-05","estimate",-0.0851666813429074,-0.0103819292798129,-0.0640483298004809,-0.0358190659525337,-0.0506861126014276,-0.0494058520654717
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-06","estimate",-0.0850760943816921,-0.00724052289481909,-0.0647645448178477,-0.0358369845881617,-0.0512333538242526,-0.0495082347885416
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-07","estimate",-0.0856125491370137,-0.00550362534756279,-0.0657472825054285,-0.0360477532762995,-0.0523878976690735,-0.049864463993261
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-08","estimate",-0.0868142838115724,-0.00377387561055136,-0.0671571332596143,-0.0370313277345614,-0.0537438929872391,-0.0505754308272471
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-09","estimate",-0.0882771278574296,-0.00292967103860507,-0.0689497964337698,-0.0380010728986487,-0.0555178292625164,-0.051743368214915
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-10","estimate",-0.0908434024440472,-0.00255953843540089,-0.0714125421969087,-0.0394045592622096,-0.0573913732105855,-0.0534674014544264
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-11","estimate",-0.0936780100838667,-0.00492115288489273,-0.0742390935298982,-0.0419463903977634,-0.0597002391085883,-0.0558378704981181
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-12","estimate",-0.097400422623229,-0.00784661270707284,-0.0777786355796652,-0.0445358299366622,-0.0628933523259552,-0.0589293911855095
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-13","estimate",-0.101677929723067,-0.011360428288504,-0.0814119316480395,-0.0484109511260607,-0.0666917573413192,-0.0627932881784384
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-14","estimate",-0.106346300374738,-0.0159868646219507,-0.0855525000541166,-0.0532998733697552,-0.0708448744451657,-0.0674506115869866
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-15","estimate",-0.11165642538391,-0.0223392668959003,-0.0909083817549405,-0.0590549204388871,-0.0756831611124988,-0.0728870809410944
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-16","estimate",-0.117950772494859,-0.0309614708963548,-0.0966296855873792,-0.0648980880594163,-0.081212676844558,-0.0790508627549798
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-17","estimate",-0.125706174697126,-0.0397898030301285,-0.10277751553295,-0.0714236848643898,-0.087240881665381,-0.085853374731744
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-18","estimate",-0.134159202018608,-0.0495791955232726,-0.10964594026896,-0.0781043955300402,-0.0939541370005841,-0.0931728746800355
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-19","estimate",-0.143776163977516,-0.0581662308835638,-0.117659806855906,-0.0844521269292904,-0.100897594693829,-0.100860707558227
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-20","estimate",-0.154958616338559,-0.0651673771742397,-0.12635633637771,-0.0909727727032842,-0.108061093046588,-0.10875033079909
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-21","estimate",-0.167341713906062,-0.0708680929240545,-0.134915029951452,-0.0970680123180088,-0.115347077983821,-0.116668875497539
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-22","estimate",-0.180581661701494,-0.0753168300809661,-0.143922466583667,-0.102638198070347,-0.122375309709805,-0.124449892330609
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-23","estimate",-0.193822674742628,-0.0789948837711068,-0.153330215142752,-0.107929540589349,-0.129614034721785,-0.131944906586916
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-24","estimate",-0.207877549222622,-0.0819759296468322,-0.162019419009151,-0.112736216092806,-0.135944334253619,-0.139031463281943
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-25","estimate",-0.219436799336513,-0.0845869770663932,-0.170536973179891,-0.116898087280702,-0.142574474122435,-0.145616582787154
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-26","estimate",-0.229863354496542,-0.0858465581036733,-0.178206672345727,-0.120313838217095,-0.14829160987954,-0.151636121977591
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-27","estimate",-0.239643880229781,-0.0864653578910527,-0.185740626744638,-0.12394025462718,-0.153012990013575,-0.15705153066326
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-28","estimate",-0.249100477905157,-0.0876385817250231,-0.192455065347413,-0.126854773289788,-0.157880681434283,-0.161845625020325
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-29","estimate",-0.257635671949743,-0.0878276911460585,-0.199001718402622,-0.128807774540294,-0.162210709514869,-0.166018551064354
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-09-30","estimate",-0.264950610057661,-0.0881689906414202,-0.204025468871648,-0.130648059689005,-0.165611074930951,-0.169584493157476
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-01","estimate",-0.271063587110827,-0.0878102365094128,-0.208833481415319,-0.132153954422959,-0.168329364120042,-0.17256916282469
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-02","estimate",-0.277401966514618,-0.0862307369707701,-0.212371863511631,-0.133318772743901,-0.170793898773616,-0.175007787200017
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-03","estimate based on partial data",-0.282806159602793,-0.0849711955972649,-0.216002907996521,-0.134168214051426,-0.172117806222308,-0.176943213785722
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-04","estimate based on partial data",-0.287600964108979,-0.0811828846990994,-0.219158930753217,-0.134185337065076,-0.174038789757909,-0.178423818571663
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-05","estimate based on partial data",-0.29151307369577,-0.0789756218014583,-0.222127679818621,-0.13420041533981,-0.176063900299801,-0.179501084349439
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-06","estimate based on partial data",-0.295438183185105,-0.0746066805549498,-0.224773835727225,-0.13433450065415,-0.177470064261254,-0.180226933714026
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-07","estimate based on partial data",-0.298041716475564,-0.0712538287308344,-0.226945611204149,-0.13370895555753,-0.177662251599669,-0.180651080714073
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-08","forecast",-0.298041716475564,-0.0712538287308344,-0.226945611204149,-0.13370895555753,-0.177662251599669,-0.180651080714073
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-09","forecast",-0.298041716475564,-0.0712538287308344,-0.226945611204149,-0.13370895555753,-0.177662251599669,-0.180651080714073
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-10","forecast",-0.298041716475564,-0.0712538287308344,-0.226945611204149,-0.13370895555753,-0.177662251599669,-0.180651080714073
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-11","forecast",-0.298041716475564,-0.0712538287308344,-0.226945611204149,-0.13370895555753,-0.177662251599669,-0.180651080714073
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-12","forecast",-0.298041716475564,-0.0712538287308344,-0.226945611204149,-0.13370895555753,-0.177662251599669,-0.180651080714073
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-13","forecast",-0.298041716475564,-0.0712538287308344,-0.226945611204149,-0.13370895555753,-0.177662251599669,-0.180651080714073
"Analamanga","EpiNow2-IPM-dat","growth_rate","2020-10-14","forecast",-0.298041716475564,-0.0712538287308344,-0.226945611204149,-0.13370895555753,-0.177662251599669,-0.180651080714073
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-03-26","estimate",-0.131952086201948,0.216283357328922,-0.0567300142909113,0.0851625929730223,0.0107741281688319,0.0208010374315253
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-03-27","estimate",-0.122499646295141,0.182473552512893,-0.0492071934616129,0.0740616319605478,0.00993034898809148,0.0174396768793438
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-03-28","estimate",-0.108204883091718,0.154282044422596,-0.0441341044981885,0.0652893076940147,0.0084379164963876,0.0138297255073215
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-03-29","estimate",-0.0989567686065299,0.129135146753867,-0.0410509156996403,0.0570109167123989,0.00546996715716856,0.00967702432072409
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-03-30","estimate",-0.0931919624157335,0.113453687206527,-0.0398415581140606,0.0466761576761681,0.00154426680208625,0.00473868540332902
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-03-31","estimate",-0.0906131602364235,0.0988866710382646,-0.0405675732209571,0.0361514561807442,-0.0042767179790213,-0.00114298308673085
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-01","estimate",-0.0918690751658288,0.0855391854045431,-0.0442997013066866,0.0261241117176994,-0.0114237053023198,-0.00801081790700539
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-02","estimate",-0.0954301712166825,0.0747509817472018,-0.0510142627840322,0.0156616031588864,-0.0192140379774677,-0.0157750847136308
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-03","estimate",-0.101864823275067,0.0611908712943006,-0.0581189625198579,0.00601387444154024,-0.0273311084213144,-0.0242128659268259
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-04","estimate",-0.108922818549748,0.0478795513734822,-0.0661603114776936,-0.00273465229215917,-0.03503634865643,-0.0329850410597817
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-05","estimate",-0.116963921019996,0.0367677401595255,-0.0729925389762392,-0.0117155761250792,-0.0437042268576233,-0.0416668785417774
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-06","estimate",-0.125127098022331,0.0266619437315737,-0.0814971176740884,-0.0194801564108855,-0.0499609019204495,-0.0497855906973181
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-07","estimate",-0.132567054265183,0.018665198489808,-0.0884852442038233,-0.0271309748265388,-0.0562263012937051,-0.0568575316341591
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-08","estimate",-0.140295068434401,0.0141590398739106,-0.0942498980896936,-0.0305879986024982,-0.0616657715997909,-0.0624186776762668
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-09","estimate",-0.146928519144152,0.0118718603785567,-0.0978709249856603,-0.0333925027876224,-0.0660838470818226,-0.0660442752396215
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-10","estimate",-0.150981675921206,0.0124465343272291,-0.10057998816975,-0.0330896400065936,-0.0675341026178278,-0.0673564909907838
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-11","estimate",-0.151470685728775,0.0150682908321231,-0.100707136558716,-0.0302969398042653,-0.0662186110544903,-0.0660217258953846
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-12","estimate",-0.151128628555316,0.0230943520622675,-0.0973737994243861,-0.0254494100419693,-0.0608266593231045,-0.0617413858560551
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-13","estimate",-0.147131812961577,0.0334292384327055,-0.0910061259658808,-0.0171420595855791,-0.053542275358235,-0.0542412464789838
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-14","estimate",-0.137314052399028,0.0462243219587534,-0.0807355330348347,-0.00424335808829926,-0.0423047886203289,-0.0432652136182089
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-15","estimate",-0.124682952239365,0.062262409130676,-0.0658676014965189,0.0109987666017177,-0.0273745955755764,-0.0285792889232689
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-16","estimate",-0.1064262668141,0.080378104055547,-0.0476491037678912,0.0301722277084097,-0.00814954529158558,-0.00999084731288041
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-17","estimate",-0.0829817489818352,0.100628006612632,-0.0236457847879282,0.0518345741538346,0.0147069902220386,0.0126131567544777
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-18","estimate",-0.0533786518398336,0.124442622695333,0.00378851249397358,0.0762386304315845,0.0409500483171516,0.0392079143298604
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-19","estimate",-0.0197065517882156,0.153627492727753,0.034994525942127,0.105723008058557,0.0710714936849947,0.0695551556674578
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-20","estimate",0.0164147940180899,0.187232585206878,0.0694312222078235,0.138237009359392,0.104192117780614,0.103118655486148
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-21","estimate",0.054644010762166,0.225614667920916,0.103890434880518,0.172644707775083,0.137978092905521,0.138986706342168
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-22","estimate",0.0934129354271463,0.271373480634103,0.138590064290872,0.210248253187659,0.173221944554577,0.175825131183824
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-23","estimate",0.124599488640601,0.320346912003057,0.171136923861876,0.247440028116828,0.207321882605518,0.211889170075878
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-24","estimate",0.147689593186728,0.360901221430756,0.199234408831525,0.284951449221892,0.239420327442911,0.245119602703215
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-25","estimate",0.168053358857702,0.402604078150803,0.223117093250041,0.317836778049534,0.266365193236637,0.273333510174233
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-26","estimate",0.18085324196092,0.43490032750297,0.239659941678616,0.342710363015476,0.28681978216862,0.294493134266413
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-27","estimate",0.186182780789868,0.450358657917692,0.249663332616219,0.35821501379398,0.299334372328447,0.307004631857954
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-28","estimate",0.186604326745948,0.454304277660903,0.25158685266885,0.361756615992259,0.302669452037895,0.309975814199076
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-29","estimate",0.181919360279523,0.44373586753736,0.247014142804896,0.354480739320687,0.296990053913751,0.303362203249673
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-04-30","estimate",0.174938096992858,0.418275220760395,0.23558274073344,0.336394687617523,0.281946620755859,0.287959314209006
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-05-01","estimate",0.163312008684609,0.385650265972275,0.217278640175282,0.309370815068758,0.260184682669034,0.265246519726673
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-05-02","estimate",0.146091720404162,0.344765532598512,0.194111719310581,0.275921431492267,0.232765363618296,0.237132708174886
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-05-03","estimate",0.125452684547006,0.300881871040605,0.169161555159497,0.23901198845805,0.201968704154881,0.205675552850218
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-05-04","estimate",0.0981657624053993,0.254118725355206,0.140706404303867,0.202726090183401,0.170590774602802,0.17283823826683
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-05-05","estimate",0.0692629495613049,0.213959259539899,0.11162611078843,0.16723028068986,0.139273811160107,0.140320334272576
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-05-06","estimate",0.0398785151520777,0.177822822793942,0.082004588997202,0.136136902986746,0.109743817250542,0.109470164216302
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-05-07","estimate",0.0119782767791525,0.147270310213967,0.05410477491837,0.108482932193899,0.0821186374212607,0.0812660978935659
"Atsinanana","EpiNow2-IPM-dat","growth_rate","2020-05-08","estimate",-0.0130959363718957,0.124520836737697,0.0286599256789349,0.0842009367684821,0.0569699978810865,0.0563459109872054
