"t","ct","lower_expec","median_expec","upper_expec","region","date","fit"
84,20,5.67257524539972,6.78197025031979,7.92090142335429,"National",2020-05-05,"seir"
84,21,6.53285488286417,7.60853364042908,8.78839911356388,"National",2020-05-05,"seir"
84,22,7.34969009072617,8.33855379490293,9.70541089887238,"National",2020-05-05,"seir"
84,23,8.02424167506086,9.02365118384753,10.4592528115288,"National",2020-05-05,"seir"
84,24,8.58203516681194,9.55746022006963,11.0506356659782,"National",2020-05-05,"seir"
84,25,8.8726992803307,9.95742202048883,11.4122768409064,"National",2020-05-05,"seir"
84,26,9.12931706903717,10.2532338627726,11.5040126668702,"National",2020-05-05,"seir"
84,27,9.3984854625036,10.4527325973488,11.591757048589,"National",2020-05-05,"seir"
84,28,9.52357599909185,10.5652832653413,11.5131052991693,"National",2020-05-05,"seir"
84,29,9.55719960559508,10.4154037029293,11.4833467029656,"National",2020-05-05,"seir"
84,30,9.54845169265676,10.2238379367353,11.2683843204024,"National",2020-05-05,"seir"
84,31,9.08196233310622,9.96425823673711,11.1979360881246,"National",2020-05-05,"seir"
84,32,8.45328403250947,9.6423510917266,11.0832899563732,"National",2020-05-05,"seir"
84,33,7.66283459917785,9.2335750691866,10.5358254625996,"National",2020-05-05,"seir"
84,34,6.81129024911967,8.65176821369306,10.3607694005466,"National",2020-05-05,"seir"
84,35,5.96402897511661,7.9781138372151,10.4449811147019,"National",2020-05-05,"seir"
84,36,5.2082259218908,7.20426087667234,10.1439510669346,"National",2020-05-05,"seir"
91,0,6.80844185993231e-44,1.64214997743458e-20,1.55665012857413e-08,"National",2020-05-12,"seir"
91,1,3.62295752332862e-34,1.19518713496296e-16,4.158020862683e-07,"National",2020-05-12,"seir"
91,2,1.45029162115437e-26,1.98465913679663e-13,6.224519157152e-06,"National",2020-05-12,"seir"
91,3,1.61720197486997e-20,9.961357753708e-11,5.34754852538942e-05,"National",2020-05-12,"seir"
91,4,1.04097437343576e-15,1.13958975315251e-08,0.000298592838149199,"National",2020-05-12,"seir"
91,5,5.85382049069063e-12,6.06374352371638e-07,0.00126191795154178,"National",2020-05-12,"seir"
91,6,3.94349790606449e-09,1.52270720116229e-05,0.00426796451132236,"National",2020-05-12,"seir"
91,7,3.57395891115761e-07,0.000230124234649535,0.0129869291546722,"National",2020-05-12,"seir"
91,8,1.38732753244754e-05,0.00187822567421953,0.0441926235359829,"National",2020-05-12,"seir"
91,9,0.000261842394362707,0.00869129138051799,0.122294655778778,"National",2020-05-12,"seir"
